Labels;Repo;Csoc_predictions
Computer Vision;https://github.com/xzabg/faster-rcnn-with-Caltech;graphics processing unit,computer science,intrusion detection,parallel programming,object recognition,neural networks,verification and validation,software design,mathematics,program processors,requirements engineering,correlation analysis
Computer Vision;https://github.com/eyalbetzalel/pytorch-generative;evolutionary algorithms,particle swarm optimization (pso),world wide web,binary codes,software,education
Computer Vision;https://github.com/SAIGANESH-Collab/YOLO-AQUA;wireless networks,scripting languages,program compilers,authentication,computer science,intrusion detection,computer programming languages,virtual reality,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,visualization,mpi,model checking,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,neural networks,verification and validation,cloud providers,wireless local area networks (wlan),storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/stevenzhou2017/MaskYolo;pattern recognition,neural networks,image segmentation
Computer Vision;https://github.com/PaulZhangIsing/CaffeSSD-opencv4;signal detection,object recognition,video streaming,flash memory,neural networks,digital storage
Computer Vision;https://github.com/JoyHsiao/Haitec;signal detection,object recognition,video streaming,flash memory,neural networks,digital storage
Computer Vision;https://github.com/loadbxh/yolov3;bayesian methods,internet protocols,intrusion detection,operating systems,client server computer systems,natural language processing,graphics processing unit,syntactics,video streaming,information systems,formal languages,program processors,electronic mail,translation (languages),human engineering,smart phones,malwares,parallel programming,probability distributions,flash memory,inference engines,servers
Computer Vision;https://github.com/Jorge-Mendes/darknet-google-colab;wireless networks,scripting languages,program compilers,authentication,computer programming languages,computer science,intrusion detection,virtual reality,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,visualization,model checking,mpi,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,neural networks,verification and validation,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/lsh110600/person_re_id;information retrieval,image segmentation,biometrics,query processing,target tracking,database systems,localization algorithm,visualization,image enhancement,mathematics,program processors,pattern recognition,sensor networks,smart cards
Computer Vision;https://github.com/Congpeiliang/yolo;wireless networks,scripting languages,program compilers,authentication,computer science,intrusion detection,computer programming languages,virtual reality,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,visualization,mpi,model checking,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,neural networks,verification and validation,cloud providers,wireless local area networks (wlan),storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/hellotrik/torch_yolov3;graphics processing unit,computer science,syntactics,internet protocols,parallel programming,flash memory,operating systems,electronic mail,client server computer systems,natural language processing,translation (languages),inference engines,formal languages,servers,program processors,human engineering
Computer Vision;https://github.com/LONG-9621/PointNet;communication,graphics processing unit,optical radar,object recognition,computing paradigm,3d objects,3d object,commerce,distributed database systems,computing environments,human computer interaction,computing resource,mobile devices,3d data,topology,parallel programming,neural networks,cloud providers,education,3d scenes,3d modelling,software as a service
Computer Vision;https://github.com/tdurand/darknet-withtiling;wireless networks,scripting languages,program compilers,authentication,computer programming languages,computer science,intrusion detection,virtual reality,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,visualization,model checking,mpi,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,neural networks,verification and validation,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/tommyjtl/darknet-colab;wireless networks,scripting languages,program compilers,authentication,computer programming languages,computer science,intrusion detection,virtual reality,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,visualization,model checking,mpi,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,neural networks,verification and validation,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/avakong/stylegan-test;fault tolerance,computer system recovery,discrete cosine transforms,digital image storage,wavelet transforms,software architecture
Computer Vision;https://github.com/khurram702/StyleBasedGAN;graphics processing unit,stochasticity,parallel programming,operating systems,face recognition,machine learning,image processing,stochastic processes,matrix factorizations,image analysis,program processors,requirements engineering,support vector machine,dynamic random access storage,classification methods
Computer Vision;https://github.com/Harut0726/my-pointnet-tensorflow;communication,graphics processing unit,optical radar,object recognition,computing paradigm,3d objects,3d object,commerce,distributed database systems,computing environments,human computer interaction,computing resource,mobile devices,3d data,topology,parallel programming,neural networks,cloud providers,education,3d scenes,3d modelling,software as a service
Computer Vision;https://github.com/hj963434688/Faster_rcnn;graphics processing unit,signal detection,object recognition,parallel programming,human computer interaction,neural networks,verification and validation,machine learning,mathematics,program processors
Computer Vision;https://github.com/gmt710/caffe-ssd;signal detection,object recognition,video streaming,flash memory,neural networks,digital storage
Computer Vision;https://github.com/wxb589/Person_reID_baseline_pytorch-master;information retrieval,image segmentation,biometrics,query processing,target tracking,database systems,localization algorithm,visualization,image enhancement,mathematics,program processors,pattern recognition,sensor networks,smart cards
Computer Vision;https://github.com/takooctopus/CornerNet-Lite-Tako;graphics processing unit,computer science,buffer storage,parallel programming,operating systems,verification and validation,software design,storage allocation (computer),requirements engineering,http,cache memory
Computer Vision;https://github.com/Young98CN/pointconv_pytorch;graphics processing unit,optical radar,parallel programming,neural networks,3d objects,3d object,mathematics,3d scenes,3d modelling,3d data
Computer Vision;https://github.com/shanky1947/YOLOv3-Darknet-Custom-Object-Detection;wireless networks,scripting languages,program compilers,authentication,computer science,intrusion detection,computer programming languages,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,mpi,model checking,mobile devices,signal processing,mobile telecommunication systems,smart cards,malwares,parallel programming,neural networks,verification and validation,cloud providers,wireless local area networks (wlan),storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/ChestnutLi/tf-faster-rcnn;graphics processing unit,signal detection,object recognition,parallel programming,human computer interaction,neural networks,verification and validation,machine learning,mathematics,program processors
Computer Vision;https://github.com/achiyaj/vqa-sandbox;graphics processing unit,signal detection,object recognition,parallel programming,human computer interaction,neural networks,verification and validation,machine learning,mathematics,program processors
Computer Vision;https://github.com/stoensin/IC;computer science,image quality,cuda,machine learning,digital image storage,natural language processing,image matching,image processing,jpeg compression,optical character recognition,semantics,software architecture,image segmentation,image retrieval,wavelet transforms,mathematics,program processors,pattern recognition,imaging systems,discrete cosine transforms,translation (languages),image analysis,steganalysis,color image processing,flash memory,neural networks,linguistics,dct coefficients,information theory
Computer Vision;https://github.com/qilei123/sod_v1;graphics processing unit,computer science,buffer storage,parallel programming,neural networks,operating systems,storage allocation (computer),program processors,cache memory
Computer Vision;https://github.com/zhreshold/mxnet-ssd;graphics processing unit,parallel programming,object recognition,digital storage,flash memory,human computer interaction,operating systems,verification and validation,program processors
Computer Vision;https://github.com/avanetten/yolt;image reconstruction,magnetic disk storage,signal detection,data visualization,intrusion detection,object recognition,storage systems,communication satellites,illustrative examples,program processors,visualization tools
Computer Vision;https://github.com/facebookresearch/maskrcnn-benchmark;graphics processing unit,signal detection,bayesian methods,attribute weight,intrusion detection,parallel programming,probability distributions,neural networks,random access storage,inference engines,game theory,program processors
Computer Vision;https://github.com/guohaoyuan/CenterNet-annotation;information and communication technologies,buffer storage,bayesian methods,object recognition,probability distributions,cuda,operating systems,verification and validation,inference engines,storage allocation (computer),program processors,cache memory
Computer Vision;https://github.com/hollyprince/ObjectsDetection-CornerNet-Lite;graphics processing unit,computer science,buffer storage,parallel programming,operating systems,verification and validation,software design,storage allocation (computer),requirements engineering,http,cache memory
Computer Vision;https://github.com/Taeuk-Jang/pointcompletion;computer systems,human computer interaction,image segmentation,content based retrieval
Computer Vision;https://github.com/fanfancy/caffeSSD_compress;signal detection,object recognition,video streaming,flash memory,neural networks,digital storage
Computer Vision;https://github.com/keb123keb/deeplabv2;semantic gap,image processing,inference engines,image analysis,pattern recognition,gaussian distribution
Computer Vision;https://github.com/sailfish009/detectron2-ResNeSt;image segmentation,bayesian methods,object recognition,probability distributions,neural networks,inference engines
Computer Vision;https://github.com/kuangbixia/DeepLab;gyroscopes,stochasticity,evolutionary algorithms,semantic gap,time varying networks,business process management,cuda,enterprise resource management,face recognition,image processing,stochastic processes,inference engines,image analysis,program processors,pattern recognition
Computer Vision;https://github.com/andr345/frtm-vos;image segmentation,object recognition,image retrieval,computer imaging and vision,machine learning,motion compensation
Computer Vision;https://github.com/WuJiang1996/pytorch-YOLOv4;bayesian methods,target drones,engineering,syntactics,probability distributions,natural language processing,inference engines,translation (languages),formal languages,target detection,program processors
Computer Vision;https://github.com/wonseok-Jang/ros_darknet;graphics processing unit,malwares,intrusion detection,parallel programming,knowledge management,information systems,program processors,web 2.0
Computer Vision;https://github.com/Aarav-Patel/darknet;wireless networks,scripting languages,program compilers,authentication,computer programming languages,computer science,intrusion detection,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,model checking,mpi,mobile devices,signal processing,mobile telecommunication systems,malwares,parallel programming,neural networks,verification and validation,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/ZhiqiWang12/try_darknet;graphics processing unit,malwares,intrusion detection,parallel programming,program processors
Computer Vision;https://github.com/CaiYingFeng/darknet_changed;graphics processing unit,malwares,intrusion detection,parallel programming,program processors
Computer Vision;https://github.com/Khadija07/final;wireless networks,scripting languages,program compilers,authentication,computer programming languages,computer science,intrusion detection,virtual reality,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,visualization,model checking,mpi,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,neural networks,verification and validation,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/inkplatform/InfoGAN-PyTorch;image reconstruction,graphics processing unit,parallel programming,matrix factorizations,information theory,correlation analysis
Computer Vision;https://github.com/witwickey/alexeyDarknet;wireless networks,scripting languages,program compilers,authentication,computer science,intrusion detection,computer programming languages,virtual reality,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,visualization,mpi,model checking,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,neural networks,verification and validation,cloud providers,wireless local area networks (wlan),storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/XuanjieXiao/vehicle-detection-by-using-camera;wireless networks,scripting languages,program compilers,authentication,computer programming languages,computer science,intrusion detection,virtual reality,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,visualization,model checking,mpi,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,neural networks,verification and validation,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/nirajdpandey/Object-detection-and-localization-using-SSD;object recognition,flash memory,signal detection,digital storage
Computer Vision;https://github.com/GAOwy123/py-faster-rcnn;graphics processing unit,computer science,intrusion detection,parallel programming,object recognition,neural networks,verification and validation,software design,mathematics,program processors,requirements engineering,correlation analysis
Computer Vision;https://github.com/anhnktp/yolov3;graphics processing unit,computer science,syntactics,internet protocols,parallel programming,flash memory,operating systems,electronic mail,client server computer systems,natural language processing,translation (languages),inference engines,formal languages,mathematics,servers,fused images,gpu
Computer Vision;https://github.com/buaaYYC/faster-rcnn-tensorflow;graphics processing unit,signal detection,object recognition,parallel programming,human computer interaction,neural networks,verification and validation,machine learning,mathematics,program processors
Computer Vision;https://github.com/OpenCv30/Yolov3;graphics processing unit,computer science,syntactics,internet protocols,parallel programming,flash memory,operating systems,electronic mail,client server computer systems,natural language processing,translation (languages),inference engines,formal languages,servers,program processors,human engineering
Computer Vision;https://github.com/b5071/pulse-rev;active appearance models,graphics processing unit,computer science,parallel programming,discrete cosine transforms,superresolution,operating systems,digital image storage,face images,hash functions,program processors,signal processing,imaging systems
Computer Vision;https://github.com/FarzamIHPC/YoloV3_mask;wireless networks,scripting languages,program compilers,authentication,computer science,intrusion detection,computer programming languages,virtual reality,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,visualization,mpi,model checking,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,neural networks,verification and validation,cloud providers,wireless local area networks (wlan),storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/Mushroomcat9998/PaddleOCR;signal detection,computer programming languages,bayesian methods,operating systems,edge detection,machine learning,asian continental ancestry group,optical character recognition,genetic analysis,high level languages,character recognition,parameterization,image compression,human computer interaction,face recognition,signal processing,smart phones,text processing,image reconstruction,inverse problems,probability distributions,inference engines,object oriented programming
Computer Vision;https://github.com/microsoft/CvT;computer system recovery,signal to noise ratio,hierarchical system,communication channels,windows operating system,software architecture,image compression
Computer Vision;https://github.com/mohitktanwr/Deep-Stem-ResNeSt-ISPRS;bayesian methods,object recognition,probability distributions,neural networks,inference engines
Computer Vision;https://github.com/warmspringwinds/pytorch-segmentation-detection;signal detection,object recognition,image processing,segmentation methods,image analysis,pattern recognition,imaging systems
Computer Vision;https://github.com/qilei123/DEEPLAB_4_RETINA;graphics processing unit,computer science,buffer storage,parallel programming,neural networks,operating systems,storage allocation (computer),program processors,cache memory
Computer Vision;https://github.com/CosmiQ/yolt;image reconstruction,magnetic disk storage,signal detection,data visualization,intrusion detection,object recognition,storage systems,communication satellites,illustrative examples,program processors,visualization tools
Computer Vision;https://github.com/qilei123/sod_v1_demo;graphics processing unit,computer science,buffer storage,parallel programming,neural networks,operating systems,storage allocation (computer),program processors,cache memory
Computer Vision;https://github.com/alexgkendall/SegNet-Tutorial;computer science,artificial intelligence,image processing,education,image analysis,program processors,convolutional codes,computer aided manufacturing,software architecture
Computer Vision;https://github.com/thtang/CheXNet-with-localization;human computer interaction,program processors,image classification,computer aided manufacturing,classification methods,computer systems
Computer Vision;https://github.com/ahmed-anas/thesis-pointnet;communication,graphics processing unit,optical radar,object recognition,computing paradigm,3d objects,3d object,commerce,distributed database systems,computing environments,human computer interaction,computing resource,mobile devices,3d data,topology,parallel programming,neural networks,cloud providers,education,3d scenes,3d modelling,software as a service
Computer Vision;https://github.com/yfnn/fused-model;graphics processing unit,signal detection,object recognition,parallel programming,human computer interaction,neural networks,verification and validation,machine learning,mathematics,program processors
Computer Vision;https://github.com/chaowang1994/caffe-ssd;signal detection,object recognition,video streaming,flash memory,neural networks,digital storage
Computer Vision;https://github.com/scienXX/roomcamera2;graphics processing unit,malwares,intrusion detection,parallel programming,knowledge management,information systems,program processors,web 2.0
Computer Vision;https://github.com/OlgaFomin/Speech-enhancement;short time fourier transforms,fourier analysis,gaussian noise (electronic),routing algorithms,blind source separation,white noise,bioinformatics,signal analysis,signal to noise ratio,image processing,acoustic noise,factorization,image analysis,program processors,auto encoders,signal processing,spurious signal noise,time frequency analysis
Computer Vision;https://github.com/johnsebin97/darknet;wireless networks,scripting languages,program compilers,authentication,computer science,intrusion detection,computer programming languages,virtual reality,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,visualization,mpi,model checking,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,neural networks,verification and validation,cloud providers,wireless local area networks (wlan),storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/bowensong0312/darknet;wireless networks,scripting languages,program compilers,authentication,computer programming languages,computer science,intrusion detection,virtual reality,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,visualization,model checking,mpi,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,neural networks,verification and validation,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/liuqiang3/faster_rcnn;graphics processing unit,signal detection,object recognition,parallel programming,human computer interaction,neural networks,verification and validation,machine learning,mathematics,program processors
Computer Vision;https://github.com/Yang2446/pointnet;communication,graphics processing unit,optical radar,object recognition,computing paradigm,3d objects,3d object,commerce,distributed database systems,computing environments,human computer interaction,computing resource,mobile devices,3d data,topology,parallel programming,neural networks,cloud providers,education,3d scenes,3d modelling,software as a service
Computer Vision;https://github.com/xxnote/stunning-doodle;graphics processing unit,computer science,syntactics,internet protocols,parallel programming,flash memory,operating systems,electronic mail,client server computer systems,natural language processing,translation (languages),inference engines,formal languages,mathematics,servers,fused images,gpu
Computer Vision;https://github.com/alexismailov2/darknet;wireless networks,scripting languages,program compilers,authentication,computer programming languages,computer science,intrusion detection,virtual reality,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,visualization,model checking,mpi,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,neural networks,verification and validation,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/fi94/yolov3;bayesian methods,internet protocols,intrusion detection,operating systems,client server computer systems,natural language processing,graphics processing unit,syntactics,video streaming,information systems,formal languages,program processors,electronic mail,translation (languages),human engineering,smart phones,malwares,parallel programming,probability distributions,flash memory,inference engines,servers
Computer Vision;https://github.com/xzgz/caffe-ssd;signal detection,object recognition,video streaming,flash memory,neural networks,digital storage
Audio,Computer Vision;https://github.com/safakkbilici/Synthetic-Music-Generation-with-Deep-Neural-Networks;optical flows,image reconstruction,random access storage,neural networks,signal analysis,digital watermarking,program processors,auto encoders,quantization,numerical methods
Computer Vision;https://github.com/hz-ants/FFB6D;descriptors,graphics processing unit,image segmentation,robotics,object recognition,object tracking,human computer interaction,vector quantization,scalable video coding,target tracking,video streaming,neural networks,parallel programming,program processors,image matching,face recognition,motion estimation,genetic analysis
Computer Vision;https://github.com/rbgirshick/fast-rcnn;computer science,object recognition,neural networks,machine learning,verification and validation,computer imaging and vision,software design,program processors,requirements engineering
Computer Vision;https://github.com/nirajdevpandey/Object-detection-and-localization-using-SSD-;object recognition,flash memory,signal detection,digital storage
Computer Vision;https://github.com/Arthur-Shi/py-faster-rcnn;graphics processing unit,computer science,intrusion detection,parallel programming,object recognition,neural networks,verification and validation,software design,mathematics,program processors,requirements engineering,correlation analysis
Computer Vision;https://github.com/rickyHong/faster-rcnn-tensorflow-repl;graphics processing unit,signal detection,object recognition,parallel programming,human computer interaction,neural networks,verification and validation,machine learning,mathematics,program processors
Computer Vision;https://github.com/Kenneth-Wong/tf-faster-rcnn;graphics processing unit,signal detection,object recognition,parallel programming,human computer interaction,neural networks,verification and validation,machine learning,mathematics,program processors
Computer Vision;https://github.com/qilei123/DeformableConvV2_crop;graphics processing unit,computer science,buffer storage,parallel programming,neural networks,operating systems,storage allocation (computer),program processors,cache memory
Computer Vision;https://github.com/xiaoxd16/Palm;computer science,syntactics,operating systems,electronic mail,natural language processing,inference engines,translation (languages),formal languages,mathematics,program processors
Computer Vision;https://github.com/calmisential/YOLOv3_TensorFlow2;world wide web,social networks,social media
Computer Vision;https://github.com/wdlctc/darknet;wireless networks,scripting languages,program compilers,authentication,computer programming languages,computer science,intrusion detection,virtual reality,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,visualization,model checking,mpi,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,neural networks,verification and validation,wireless local area networks (wlan),cloud providers,storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/busyboxs/faster_rcnn_voc;graphics processing unit,computer science,intrusion detection,parallel programming,object recognition,neural networks,verification and validation,software design,mathematics,program processors,requirements engineering,correlation analysis
Computer Vision;https://github.com/Jonashellevang/Weapons_Detection_YOLOv3;graphics processing unit,malwares,intrusion detection,parallel programming,program processors
Computer Vision;https://github.com/github-luffy/PFLD_68points_Pytorch;active appearance models,color image processing,image quality,machine learning,face recognition,image processing,face images,image matching,image analysis,pattern recognition
Computer Vision;https://github.com/pesong/ssd-caffe;signal detection,object recognition,video streaming,flash memory,neural networks,digital storage
Computer Vision;https://github.com/PaiHsuehChung/DockerYOLOV3;bayesian methods,internet protocols,intrusion detection,operating systems,client server computer systems,natural language processing,graphics processing unit,syntactics,video streaming,information systems,formal languages,program processors,electronic mail,translation (languages),human engineering,smart phones,malwares,parallel programming,probability distributions,flash memory,inference engines,servers
Computer Vision;https://github.com/Pedestrian1671022/darknet;graphics processing unit,malwares,intrusion detection,parallel programming,program processors
Computer Vision;https://github.com/lanmei1211/face;wireless networks,scripting languages,program compilers,authentication,computer science,intrusion detection,computer programming languages,virtual reality,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,visualization,mpi,model checking,mobile devices,signal processing,mobile telecommunication systems,malwares,three dimensional computer graphics,parallel programming,neural networks,verification and validation,cloud providers,wireless local area networks (wlan),storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/GodofCCode/yolo3;bayesian methods,internet protocols,intrusion detection,operating systems,client server computer systems,natural language processing,graphics processing unit,syntactics,video streaming,information systems,formal languages,program processors,electronic mail,translation (languages),human engineering,smart phones,malwares,parallel programming,probability distributions,flash memory,inference engines,servers
Computer Vision;https://github.com/molyswu/knowledge-graph-embeding;graphics processing unit,computer science,syntactics,internet protocols,parallel programming,flash memory,operating systems,electronic mail,client server computer systems,natural language processing,translation (languages),inference engines,formal languages,mathematics,servers,fused images,gpu
Computer Vision;https://github.com/anshky/HR-NET;active appearance models,signal detection,computer science,object recognition,human computer interaction,cuda,superresolution,verification and validation,program processors,face images,motion estimation,gesture recognition,numerical model
Computer Vision;https://github.com/darkAlert/yolov3-rt;graphics processing unit,computer science,syntactics,internet protocols,parallel programming,flash memory,operating systems,electronic mail,client server computer systems,natural language processing,translation (languages),inference engines,formal languages,servers,program processors,human engineering
Computer Vision;https://github.com/gorjida/ap-unet;color image processing,image segmentation,image quality,random access storage,face recognition,image processing,image matching,image analysis,pattern recognition
Computer Vision;https://github.com/blueardour/AdelaiDet;signal detection,bayesian methods,object recognition,probability distributions,neural networks,cuda,inference engines,program processors
Computer Vision;https://github.com/DylanWusee/pointconv_pytorch;graphics processing unit,optical radar,parallel programming,neural networks,3d objects,3d object,mathematics,3d scenes,3d modelling,3d data
Computer Vision;https://github.com/xjnpark/ds;computer science,object recognition,neural networks,machine learning,verification and validation,computer imaging and vision,software design,program processors,requirements engineering
Computer Vision;https://github.com/laclouis5/darknet2;wireless networks,scripting languages,program compilers,authentication,computer science,intrusion detection,computer programming languages,operating systems,telecommunication traffic,bandwidth,web 2.0,graphics processing unit,object recognition,video streaming,information systems,user interfaces,mathematics,program processors,image compression,cryptography,world wide web,knowledge management,formal methods,mpi,gpgpu,model checking,mobile devices,signal processing,mobile telecommunication systems,smart cards,malwares,robotics,parallel programming,neural networks,verification and validation,cloud providers,wireless local area networks (wlan),storage allocation (computer),servers,telephone sets
Computer Vision;https://github.com/random-quark/progressive-gan-completion;graphics processing unit,parallel programming,random number generation,superresolution,operating systems,image processing,education,image analysis,mathematics,program processors,requirements engineering,dynamic random access storage
Computer Vision;https://github.com/godspeedcurry/lung-nodule-detection;graphics processing unit,computer science,intrusion detection,parallel programming,object recognition,neural networks,verification and validation,software design,mathematics,program processors,requirements engineering,correlation analysis
Computer Vision;https://github.com/1512159/tf-faster-rcnn-medico;graphics processing unit,signal detection,object recognition,parallel programming,human computer interaction,neural networks,verification and validation,machine learning,mathematics,program processors
Computer Vision;https://github.com/sunqiangxtcsun/faster-rcnn;graphics processing unit,computer science,intrusion detection,parallel programming,object recognition,neural networks,verification and validation,software design,mathematics,program processors,requirements engineering,correlation analysis
Computer Vision;https://github.com/brandontrabucco/im2txt_express;computer science,image quality,cuda,machine learning,digital image storage,natural language processing,image matching,image processing,jpeg compression,optical character recognition,semantics,software architecture,image segmentation,image retrieval,wavelet transforms,mathematics,program processors,pattern recognition,imaging systems,discrete cosine transforms,translation (languages),image analysis,steganalysis,color image processing,flash memory,neural networks,linguistics,dct coefficients,information theory
Computer Vision;https://github.com/PythonZhengbinChen/tf-faster-rcnn-cpu;graphics processing unit,signal detection,object recognition,parallel programming,human computer interaction,neural networks,verification and validation,machine learning,mathematics,program processors
Computer Vision;https://github.com/madhavambati/Face-Recognition;biometrics,neural networks,image retrieval,cbir,image processing,hash functions,theoretical computer science,query images,pattern recognition,computer systems
Computer Vision;https://github.com/UPCLJ/py-faster-rcnn;graphics processing unit,computer science,intrusion detection,parallel programming,object recognition,neural networks,verification and validation,software design,mathematics,program processors,requirements engineering,correlation analysis
Computer Vision;https://github.com/yeqiuyi/caffe-ssd;signal detection,object recognition,video streaming,flash memory,neural networks,digital storage
Computer Vision;https://github.com/freeniliang/caffe-fastercnn-rfcn;parallel programming,graphics processing unit,parallel computing,program processors
Computer Vision;https://github.com/JunsikChoi/Pytorch-InfoGAN-CR;graphics processing unit,gaussian noise (electronic),parallel programming,human computer interaction,mathematics,program processors,correlation analysis,data privacy
Computer Vision;https://github.com/phtruongan/py-faster-rcnn-docker;graphics processing unit,computer science,intrusion detection,parallel programming,object recognition,neural networks,verification and validation,software design,mathematics,program processors,requirements engineering,correlation analysis
Computer Vision;https://github.com/insigh/Faster-RCNN-Tensorflow;graphics processing unit,signal detection,object recognition,parallel programming,human computer interaction,neural networks,verification and validation,machine learning,mathematics,program processors
Computer Vision;https://github.com/JunsikChoi/Pytorch-InfoGAN;graphics processing unit,gaussian noise (electronic),parallel programming,human computer interaction,mathematics,program processors,correlation analysis,data privacy
Computer Vision;https://github.com/rahulcoding/CheXNet;human computer interaction,program processors,image classification,computer aided manufacturing,classification methods,computer systems
Computer Vision;https://github.com/jack16888/caffessd;signal detection,object recognition,video streaming,flash memory,neural networks,digital storage
Computer Vision;https://github.com/kangyiS/caffe_ky;signal detection,object recognition,video streaming,flash memory,neural networks,digital storage
Computer Vision;https://github.com/Guanghan/ROLO;signal detection,object recognition,video streaming,neural networks,human computer interaction,image retrieval,target tracking,verification and validation,video processing,adaptive filters,multimedia systems,inference engines,visual communication,support vector machine,image compression
