Labels;Repo;Csoc_predictions
Computer Vision;https://github.com/clasikman/darknet;model checking,mobile computing,computer programming languages,image quality,virtualizations,wireless telecommunication systems,program processors,image compression,computer networks,user interfaces,artificial intelligence,architecting,software quality,program compilers,mpi,graphics processing unit,cloud computing,telephone sets,telecommunication systems,wireless local area networks (wlan),software engineering,world wide web,distributed computer systems,computer crime,human computer interaction,software architecture,wireless networks,network security,distributed systems,bandwidth,three dimensional computer graphics,software design,image segmentation,signal processing,security of data,pattern recognition,operating systems,verification and validation,computer security,communication channels,parallel algorithms,scripting languages,intrusion detection,machine learning,parallel architectures,grid computing,embedded systems,storage allocation (computer),information systems,cryptography,video streaming,authentication,packet networks,computer systems,local area networks,mobile devices,web 2.0,servers,mathematics,cloud providers,parallel programming,computer imaging and vision,parallel processing systems,virtual machines,telecommunication networks,cryptology,computer programming,multimedia systems,object recognition,formal logic,visualization,engineering,knowledge based systems,data communication systems,internet,image coding,microprocessor chips,architecture verification and validation,computer science,telecommunication traffic,knowledge management,wireless communications,image analysis,high level languages,communication systems,neural networks,image processing,virtual reality,malwares,mobile telecommunication systems,formal methods
Computer Vision;https://github.com/symetra17/yolov4_train;model checking,mobile computing,computer programming languages,image quality,virtualizations,wireless telecommunication systems,program processors,image compression,computer networks,user interfaces,artificial intelligence,architecting,software quality,program compilers,mpi,graphics processing unit,cloud computing,telephone sets,telecommunication systems,wireless local area networks (wlan),software engineering,world wide web,distributed computer systems,computer crime,human computer interaction,software architecture,wireless networks,network security,distributed systems,bandwidth,three dimensional computer graphics,software design,image segmentation,signal processing,security of data,pattern recognition,operating systems,verification and validation,computer security,communication channels,parallel algorithms,scripting languages,intrusion detection,machine learning,parallel architectures,grid computing,embedded systems,storage allocation (computer),information systems,cryptography,video streaming,authentication,packet networks,computer systems,local area networks,mobile devices,web 2.0,servers,mathematics,cloud providers,parallel programming,computer imaging and vision,parallel processing systems,virtual machines,telecommunication networks,cryptology,computer programming,multimedia systems,object recognition,formal logic,visualization,engineering,knowledge based systems,data communication systems,internet,image coding,architecture verification and validation,microprocessor chips,computer science,telecommunication traffic,mobile phones,knowledge management,wireless communications,image analysis,high level languages,communication systems,neural networks,image processing,virtual reality,malwares,mobile telecommunication systems,formal methods
Computer Vision;https://github.com/FlorentijnD/FairMOT;software engineering,video streaming,human computer interaction,internet,image coding,software design,computer science,image segmentation,artificial intelligence,image analysis,pattern recognition,verification and validation,software quality,computer imaging and vision,image processing,machine learning,inference engines,object recognition,multimedia systems
Computer Vision;https://github.com/SACHIN92012/Implementation-of-GAN-in-distributed-networks;education,engineering,computer programming languages,distributed computer systems,program processors,distributed systems,microprocessor chips,computer science,computer systems,gpu,signal to noise ratio,correlation analysis,signal processing,artificial intelligence,mathematics,parallel programming,computer imaging and vision,parallel processing systems,neural networks,parallel algorithms,computer hardware,machine learning,computer programming,graphics processing unit,parallel architectures
Computer Vision;https://github.com/harsh2011/Yolov3-Detector;embedded systems,linguistics,telecommunication systems,world wide web,computer programming languages,distributed computer systems,data communication systems,human computer interaction,internet,program processors,distributed systems,flash memory,microprocessor chips,formal languages,computer science,computer systems,telecommunication traffic,database systems,syntactics,internet protocols,user interfaces,artificial intelligence,theoretical computer science,security of data,operating systems,servers,parallel programming,parallel processing systems,natural language processing,computer security,natural languages,parallel algorithms,telecommunication networks,computer hardware,client server computer systems,formal languages and automata theory,computer programming,semantics,graphics processing unit,inference engines,multimedia systems,parallel architectures,computational linguistics,automata theory,human engineering,translation (languages),electronic mail
Computer Vision;https://github.com/hirohiro23/Darknet;model checking,mobile computing,computer programming languages,image quality,virtualizations,wireless telecommunication systems,program processors,image compression,computer networks,user interfaces,artificial intelligence,architecting,software quality,program compilers,mpi,graphics processing unit,cloud computing,telephone sets,telecommunication systems,wireless local area networks (wlan),software engineering,world wide web,distributed computer systems,computer crime,human computer interaction,software architecture,wireless networks,network security,distributed systems,bandwidth,three dimensional computer graphics,software design,image segmentation,signal processing,security of data,pattern recognition,operating systems,verification and validation,computer security,communication channels,parallel algorithms,scripting languages,intrusion detection,machine learning,parallel architectures,grid computing,embedded systems,storage allocation (computer),information systems,cryptography,video streaming,authentication,packet networks,computer systems,local area networks,mobile devices,web 2.0,servers,mathematics,cloud providers,parallel programming,computer imaging and vision,parallel processing systems,virtual machines,telecommunication networks,cryptology,computer programming,multimedia systems,object recognition,formal logic,visualization,engineering,knowledge based systems,data communication systems,internet,image coding,architecture verification and validation,microprocessor chips,computer science,telecommunication traffic,mobile phones,knowledge management,wireless communications,image analysis,high level languages,communication systems,neural networks,image processing,virtual reality,malwares,mobile telecommunication systems,formal methods
Computer Vision;https://github.com/kiruthick101/darknet;model checking,mobile computing,computer programming languages,image quality,virtualizations,wireless telecommunication systems,program processors,image compression,computer networks,user interfaces,artificial intelligence,architecting,software quality,program compilers,mpi,graphics processing unit,cloud computing,telephone sets,telecommunication systems,wireless local area networks (wlan),software engineering,world wide web,distributed computer systems,computer crime,human computer interaction,software architecture,wireless networks,network security,distributed systems,bandwidth,three dimensional computer graphics,software design,image segmentation,signal processing,security of data,pattern recognition,operating systems,verification and validation,computer security,communication channels,parallel algorithms,scripting languages,intrusion detection,machine learning,parallel architectures,grid computing,embedded systems,storage allocation (computer),information systems,cryptography,video streaming,authentication,packet networks,computer systems,local area networks,mobile devices,web 2.0,servers,mathematics,cloud providers,parallel programming,computer imaging and vision,parallel processing systems,virtual machines,telecommunication networks,cryptology,computer programming,multimedia systems,object recognition,formal logic,visualization,engineering,knowledge based systems,data communication systems,internet,image coding,architecture verification and validation,microprocessor chips,computer science,telecommunication traffic,mobile phones,knowledge management,wireless communications,image analysis,high level languages,communication systems,neural networks,image processing,virtual reality,malwares,mobile telecommunication systems,formal methods
Computer Vision;https://github.com/jiajunhua/tkarras-progressive_growing_of_gans;education,embedded systems,software engineering,random processes,number theory,computer programming languages,distributed computer systems,cryptography,optical resolving power,dynamic random access storage,program processors,distributed systems,microprocessor chips,computer science,computer systems,probability,image analysis,image reconstruction,numerical methods,operating systems,mathematics,parallel programming,parallel processing systems,computer imaging and vision,computer security,random number generation,parallel algorithms,image processing,computer hardware,cryptology,computer programming,graphics processing unit,parallel architectures,requirements engineering,superresolution
Computer Vision;https://github.com/jianmingwuhasco/yolov3;embedded systems,image enhancement,engineering,linguistics,telecommunication systems,world wide web,fused images,computer programming languages,distributed computer systems,data communication systems,human computer interaction,wavelet transforms,internet,program processors,distributed systems,flash memory,microprocessor chips,formal languages,computer science,computer systems,telecommunication traffic,database systems,gpu,syntactics,sensors,sensor data fusion,signal processing,internet protocols,user interfaces,artificial intelligence,data fusion,theoretical computer science,image analysis,image reconstruction,security of data,operating systems,servers,mathematics,parallel programming,natural language processing,parallel processing systems,computer security,computer imaging and vision,natural languages,parallel algorithms,telecommunication networks,image processing,client server computer systems,formal languages and automata theory,computer hardware,computer programming,semantics,graphics processing unit,inference engines,multimedia systems,parallel architectures,computational linguistics,automata theory,translation (languages),electronic mail,imaging systems,image fusion
Computer Vision;https://github.com/P4ppenheimer/NormalizingFlows_rnvp;parallel algorithms,computer hardware,parallel computing,computer programming,graphics processing unit,program processors,distributed systems,parallel architectures,computer programming languages,distributed computer systems,microprocessor chips,computer science,computer systems,parallel programming,parallel processing systems
Computer Vision;https://github.com/darkreapyre/HaaS-GitOps;routers,engineering,telecommunication systems,wireless local area networks (wlan),random processes,computer programming languages,distributed computer systems,data communication systems,wireless telecommunication systems,broadcasting,program processors,distributed systems,bandwidth,microprocessor chips,computer science,computer systems,local area networks,telecommunication traffic,computer networks,sensors,numerical model,signal processing,internet protocols,quality of service,radar,operating systems,mathematics,multicasts,ad hoc networks,communication systems,parallel programming,parallel processing systems,communication channels,parallel algorithms,stochasticity,computer hardware,telecommunication networks,computer programming,routing algorithms,parallel architectures,mobile telecommunication systems
Computer Vision;https://github.com/Smiler-Jin/Yolov4;model checking,mobile computing,computer programming languages,image quality,virtualizations,wireless telecommunication systems,program processors,image compression,computer networks,user interfaces,artificial intelligence,architecting,software quality,program compilers,mpi,graphics processing unit,cloud computing,telephone sets,telecommunication systems,wireless local area networks (wlan),software engineering,world wide web,distributed computer systems,computer crime,human computer interaction,software architecture,wireless networks,network security,distributed systems,bandwidth,three dimensional computer graphics,software design,image segmentation,signal processing,security of data,pattern recognition,operating systems,verification and validation,computer security,communication channels,parallel algorithms,scripting languages,intrusion detection,machine learning,parallel architectures,grid computing,embedded systems,storage allocation (computer),information systems,cryptography,video streaming,authentication,packet networks,computer systems,local area networks,mobile devices,web 2.0,servers,mathematics,cloud providers,parallel programming,computer imaging and vision,parallel processing systems,virtual machines,telecommunication networks,cryptology,computer programming,multimedia systems,object recognition,formal logic,visualization,engineering,knowledge based systems,data communication systems,internet,image coding,microprocessor chips,architecture verification and validation,computer science,telecommunication traffic,knowledge management,wireless communications,image analysis,high level languages,communication systems,neural networks,image processing,virtual reality,malwares,mobile telecommunication systems,formal methods
Computer Vision;https://github.com/6-dl/darknet_wpb;model checking,mobile computing,computer programming languages,image quality,virtualizations,wireless telecommunication systems,program processors,image compression,computer networks,user interfaces,artificial intelligence,architecting,smart cards,software quality,program compilers,mpi,graphics processing unit,cloud computing,telephone sets,telecommunication systems,wireless local area networks (wlan),software engineering,world wide web,distributed computer systems,computer crime,human computer interaction,software architecture,wireless networks,network security,distributed systems,bandwidth,software design,image segmentation,signal processing,security of data,pattern recognition,operating systems,verification and validation,computer security,communication channels,parallel algorithms,scripting languages,intrusion detection,machine learning,parallel architectures,grid computing,embedded systems,storage allocation (computer),information systems,cryptography,video streaming,authentication,packet networks,computer systems,local area networks,mobile devices,web 2.0,servers,mathematics,cloud providers,parallel programming,parallel processing systems,virtual machines,computer imaging and vision,telecommunication networks,cryptology,computer programming,multimedia systems,object recognition,formal logic,engineering,knowledge based systems,data communication systems,internet,image coding,microprocessor chips,architecture verification and validation,computer science,telecommunication traffic,knowledge management,wireless communications,image analysis,high level languages,communication systems,neural networks,image processing,malwares,mobile telecommunication systems,formal methods
Computer Vision;https://github.com/Pepitaw/darknet;model checking,mobile computing,computer programming languages,image quality,virtualizations,wireless telecommunication systems,program processors,image compression,computer networks,user interfaces,artificial intelligence,architecting,software quality,program compilers,mpi,graphics processing unit,cloud computing,telephone sets,telecommunication systems,wireless local area networks (wlan),software engineering,world wide web,distributed computer systems,computer crime,human computer interaction,software architecture,wireless networks,network security,distributed systems,bandwidth,three dimensional computer graphics,software design,image segmentation,signal processing,security of data,pattern recognition,operating systems,verification and validation,computer security,communication channels,parallel algorithms,scripting languages,intrusion detection,machine learning,parallel architectures,grid computing,embedded systems,storage allocation (computer),information systems,cryptography,video streaming,authentication,packet networks,computer systems,local area networks,mobile devices,web 2.0,servers,mathematics,cloud providers,parallel programming,computer imaging and vision,parallel processing systems,virtual machines,telecommunication networks,cryptology,computer programming,multimedia systems,object recognition,formal logic,visualization,engineering,knowledge based systems,data communication systems,internet,image coding,microprocessor chips,architecture verification and validation,computer science,telecommunication traffic,knowledge management,wireless communications,image analysis,high level languages,communication systems,neural networks,image processing,virtual reality,malwares,mobile telecommunication systems,formal methods
Computer Vision;https://github.com/xiaoyongzhu/Deformable-ConvNets;storage allocation (computer),telecommunication systems,computer programming languages,distributed computer systems,data communication systems,cache memory,program processors,distributed systems,bandwidth,microprocessor chips,computer science,computer systems,telecommunication traffic,computer networks,artificial intelligence,operating systems,buffer storage,parallel programming,parallel processing systems,neural networks,parallel algorithms,telecommunication networks,machine learning,computer programming,graphics processing unit,parallel architectures
Computer Vision;https://github.com/qilei123/DEEPLAB_4_RETINAIMG;storage allocation (computer),telecommunication systems,computer programming languages,distributed computer systems,data communication systems,cache memory,program processors,distributed systems,bandwidth,microprocessor chips,computer science,computer systems,telecommunication traffic,computer networks,artificial intelligence,operating systems,buffer storage,parallel programming,parallel processing systems,neural networks,parallel algorithms,telecommunication networks,machine learning,computer programming,graphics processing unit,parallel architectures
Computer Vision;https://github.com/brandontrabucco/im2txt_match;embedded systems,image enhancement,linguistics,information theory,optical character recognition,software engineering,computer programming languages,image quality,distributed computer systems,cryptography,wavelet transforms,software architecture,information retrieval,discrete cosine transforms,steganalysis,mathematical transformations,program processors,distributed systems,image coding,flash memory,microprocessor chips,software design,computer science,image compression,image segmentation,database systems,communication,computer systems,digital watermarking,digital image storage,image matching,artificial intelligence,character recognition,theoretical computer science,image analysis,image reconstruction,pattern recognition,security of data,color image processing,mathematics,watermarking algorithms,computer imaging and vision,natural language processing,parallel processing systems,parallel programming,computer security,neural networks,parallel algorithms,image processing,cryptology,formal languages and automata theory,jpeg compression,machine learning,dct coefficients,semantics,graphics processing unit,computer programming,computational linguistics,parallel architectures,image retrieval,automata theory,cosine transforms,translation (languages),imaging systems,cuda,steganography
Computer Vision;https://github.com/Natsu6767/DCGAN-PyTorch;software engineering,distributed computer systems,integral equations,backpropagation algorithm,software architecture,hidden layers,program processors,distributed systems,microprocessor chips,software design,computer science,computer systems,regularization,numerical model,parameterization,artificial intelligence,image analysis,image reconstruction,inverse problems,numerical methods,mathematics,computer imaging and vision,parallel processing systems,neural networks,computer hardware,image processing,machine learning
Computer Vision;https://github.com/purushothamgowthu/deep-photo-styletransfer;image enhancement,cbir,genetic analysis,software engineering,background subtraction,image quality,cryptography,security systems,information retrieval,internet,image coding,computer science,image compression,computer systems,database systems,semantic information,image annotation,digital image storage,image matching,character recognition,artificial intelligence,image analysis,image reconstruction,pattern recognition,security of data,color image processing,computer imaging and vision,computer security,neural networks,video surveillance,image processing,cryptology,machine learning,multimedia systems,object recognition,semantic gap,image retrieval,optical character recognition,imaging systems,content based retrieval,bioinformatics
Computer Vision;https://github.com/guagen/yolov3-ultralytics-source;cryptology,intrusion detection,artificial intelligence,computer networks,network security,software engineering,inference engines,security of data,operating systems,mathematics,malwares,verification and validation,computer science,software quality,software design,cryptography,computer security,computer crime
Computer Vision;https://github.com/davidhalladay/CE-compressive-sensing-on-generative-model-pytorch;software engineering,distributed computer systems,integral equations,backpropagation algorithm,software architecture,hidden layers,program processors,distributed systems,microprocessor chips,software design,computer science,computer systems,regularization,numerical model,parameterization,artificial intelligence,image analysis,image reconstruction,inverse problems,numerical methods,mathematics,computer imaging and vision,parallel processing systems,neural networks,computer hardware,image processing,machine learning
Computer Vision;https://github.com/yuanyuanli85/Stacked_Hourglass_Network_Keras;image enhancement,distributed computer systems,human computer interaction,computer vision,information retrieval,program processors,distributed systems,image coding,microprocessor chips,computer science,computer systems,image segmentation,database systems,gesture recognition,artificial intelligence,image analysis,pattern recognition,computer imaging and vision,parallel processing systems,computer hardware,image processing,machine learning,motion estimation,object recognition,image retrieval
Computer Vision;https://github.com/takooctopus/CenterNet-Tako;storage allocation (computer),telecommunication systems,software engineering,bayesian methods,computer programming languages,distributed computer systems,data communication systems,cache memory,program processors,distributed systems,bandwidth,microprocessor chips,software design,computer science,computer systems,image segmentation,telecommunication traffic,probability,computer networks,information and communication technologies,artificial intelligence,image analysis,pattern recognition,operating systems,buffer storage,mathematics,verification and validation,software quality,parallel programming,parallel processing systems,computer imaging and vision,telecommunication networks,parallel algorithms,computer hardware,image processing,information technology,machine learning,computer programming,graphics processing unit,inference engines,object recognition,parallel architectures,cuda,probability distributions
Computer Vision;https://github.com/k5iogura/darknetAB;model checking,mobile computing,computer programming languages,image quality,virtualizations,wireless telecommunication systems,program processors,image compression,computer networks,user interfaces,artificial intelligence,architecting,software quality,program compilers,mpi,graphics processing unit,cloud computing,telephone sets,telecommunication systems,wireless local area networks (wlan),software engineering,world wide web,distributed computer systems,computer crime,human computer interaction,software architecture,wireless networks,network security,distributed systems,bandwidth,three dimensional computer graphics,software design,image segmentation,signal processing,security of data,pattern recognition,operating systems,verification and validation,computer security,communication channels,parallel algorithms,scripting languages,intrusion detection,machine learning,parallel architectures,grid computing,embedded systems,storage allocation (computer),information systems,cryptography,video streaming,authentication,packet networks,computer systems,local area networks,mobile devices,web 2.0,servers,mathematics,cloud providers,parallel programming,computer imaging and vision,parallel processing systems,virtual machines,telecommunication networks,cryptology,computer programming,multimedia systems,object recognition,formal logic,visualization,engineering,knowledge based systems,data communication systems,internet,image coding,architecture verification and validation,microprocessor chips,computer science,telecommunication traffic,mobile phones,knowledge management,wireless communications,image analysis,high level languages,communication systems,neural networks,image processing,virtual reality,malwares,mobile telecommunication systems,formal methods
Computer Vision;https://github.com/open-cv/deeplab-v2;image enhancement,engineering,cbir,gaussian distribution,gaussian noise (electronic),information retrieval,internet,computer science,computer systems,database systems,signal to noise ratio,semantic information,signal processing,artificial intelligence,image analysis,pattern recognition,computer imaging and vision,image processing,machine learning,inference engines,multimedia systems,semantic gap,image retrieval,content based retrieval
Computer Vision;https://github.com/gmt710/caffe_gpu;embedded systems,engineering,video streaming,internet,image coding,flash memory,computer science,computer systems,image segmentation,signal detection,signal processing,artificial intelligence,image analysis,pattern recognition,computer imaging and vision,neural networks,computer hardware,image processing,machine learning,digital storage,object recognition,multimedia systems
Computer Vision;https://github.com/zqplgl/caffe;embedded systems,engineering,video streaming,internet,image coding,flash memory,computer science,computer systems,image segmentation,signal detection,signal processing,artificial intelligence,image analysis,pattern recognition,computer imaging and vision,neural networks,computer hardware,image processing,machine learning,digital storage,object recognition,multimedia systems
Computer Vision;https://github.com/sung0471/pytorch-YOLOv4;image enhancement,engineering,linguistics,photoacoustic effect,image classification,telecommunication systems,bayesian methods,distributed computer systems,radar antennas,target tracking,wireless telecommunication systems,target detection,matrix algebra,program processors,distributed systems,microprocessor chips,synthetic apertures,formal languages,computer science,computer systems,probability,signal detection,database systems,syntactics,sensors,antennas,signal to noise ratio,computer networks,signal processing,artificial intelligence,theoretical computer science,image analysis,image reconstruction,antenna arrays,radar,mathematics,communication systems,computer imaging and vision,parallel processing systems,natural language processing,radar imaging,natural languages,communication channels,computer hardware,image processing,formal languages and automata theory,semantics,inference engines,computational linguistics,target drones,automata theory,imaging techniques,translation (languages),imaging systems,probability distributions
Computer Vision;https://github.com/rbgirshick/py-faster-rcnn;software engineering,computer programming languages,distributed computer systems,computer crime,program processors,distributed systems,microprocessor chips,software design,computer science,computer systems,image segmentation,correlation analysis,artificial intelligence,image analysis,pattern recognition,security of data,mathematics,verification and validation,software quality,parallel programming,parallel processing systems,computer imaging and vision,computer security,neural networks,parallel algorithms,image processing,intrusion detection,machine learning,computer programming,graphics processing unit,object recognition,parallel architectures,requirements engineering
Computer Vision;https://github.com/usnistgov/semantic-segmentation-fc-densenet;image enhancement,telecommunication systems,genetic analysis,software engineering,bayesian methods,computer programming languages,image quality,distributed computer systems,information retrieval,program processors,distributed systems,image coding,microprocessor chips,image compression,computer systems,image segmentation,computer science,probability,computer networks,telecommunication traffic,digital image storage,parallel computing,image matching,random access storage,character recognition,artificial intelligence,image analysis,image reconstruction,pattern recognition,color image processing,mathematics,parallel programming,parallel processing systems,bioinformatics,computer imaging and vision,parallel algorithms,telecommunication networks,image processing,computer hardware,machine learning,computer programming,graphics processing unit,inference engines,object recognition,parallel architectures,image retrieval,queuing network,optical character recognition,imaging systems,queueing theory,probability distributions
Computer Vision;https://github.com/nikhithakarennagari/1311;software engineering,computer programming languages,distributed computer systems,computer crime,program processors,distributed systems,microprocessor chips,software design,computer science,computer systems,image segmentation,correlation analysis,artificial intelligence,image analysis,pattern recognition,security of data,mathematics,verification and validation,software quality,parallel programming,parallel processing systems,computer imaging and vision,computer security,neural networks,parallel algorithms,image processing,intrusion detection,machine learning,computer programming,graphics processing unit,object recognition,parallel architectures,requirements engineering
Computer Vision;https://github.com/sunqiangxtcsun/SSD;embedded systems,engineering,video streaming,internet,image coding,flash memory,computer science,computer systems,image segmentation,signal detection,signal processing,artificial intelligence,image analysis,pattern recognition,computer imaging and vision,neural networks,computer hardware,image processing,machine learning,digital storage,object recognition,multimedia systems
Computer Vision;https://github.com/arcelien/pba;distributed computer systems,integral equations,human computer interaction,program processors,distributed systems,microprocessor chips,computer science,computer systems,regularization,numerical model,parameterization,image analysis,image reconstruction,inverse problems,numerical methods,mathematics,computer imaging and vision,parallel processing systems,computer hardware,image processing
Computer Vision;https://github.com/janmejoykar1807/CoolHead;model checking,mobile computing,computer programming languages,image quality,virtualizations,wireless telecommunication systems,program processors,image compression,computer networks,user interfaces,artificial intelligence,architecting,software quality,program compilers,mpi,graphics processing unit,cloud computing,telephone sets,telecommunication systems,wireless local area networks (wlan),software engineering,world wide web,distributed computer systems,computer crime,human computer interaction,software architecture,wireless networks,network security,distributed systems,bandwidth,software design,image segmentation,signal processing,security of data,pattern recognition,operating systems,verification and validation,computer security,communication channels,parallel algorithms,scripting languages,intrusion detection,machine learning,parallel architectures,grid computing,embedded systems,storage allocation (computer),information systems,cryptography,video streaming,authentication,packet networks,computer systems,local area networks,mobile devices,web 2.0,servers,mathematics,cloud providers,parallel programming,parallel processing systems,virtual machines,computer imaging and vision,telecommunication networks,cryptology,computer programming,multimedia systems,object recognition,formal logic,engineering,knowledge based systems,data communication systems,internet,image coding,architecture verification and validation,microprocessor chips,computer science,telecommunication traffic,knowledge management,wireless communications,image analysis,high level languages,communication systems,neural networks,image processing,malwares,mobile telecommunication systems,formal methods
Computer Vision;https://github.com/sducournau/caffe-segnet;image enhancement,engineering,information theory,telecommunication systems,software engineering,image quality,wireless telecommunication systems,software architecture,information retrieval,image coding,bit error rate,software design,computer science,communication,image compression,database systems,probability,computer systems,computer networks,signal to noise ratio,digital image storage,signal processing,image matching,artificial intelligence,character recognition,image analysis,image reconstruction,pattern recognition,color image processing,mathematics,communication systems,computer imaging and vision,communication channels,image processing,machine learning,object recognition,image retrieval,optical character recognition,imaging systems
Computer Vision;https://github.com/TusharMhaske28/Thermal-Object;model checking,mobile computing,computer programming languages,image quality,virtualizations,wireless telecommunication systems,program processors,image compression,computer networks,user interfaces,artificial intelligence,architecting,software quality,program compilers,mpi,graphics processing unit,cloud computing,telephone sets,telecommunication systems,wireless local area networks (wlan),software engineering,world wide web,distributed computer systems,computer crime,human computer interaction,software architecture,wireless networks,network security,distributed systems,bandwidth,three dimensional computer graphics,software design,image segmentation,signal processing,security of data,pattern recognition,operating systems,verification and validation,computer security,communication channels,parallel algorithms,scripting languages,intrusion detection,machine learning,parallel architectures,grid computing,embedded systems,storage allocation (computer),information systems,cryptography,video streaming,authentication,packet networks,computer systems,local area networks,mobile devices,web 2.0,servers,mathematics,cloud providers,parallel programming,computer imaging and vision,parallel processing systems,virtual machines,telecommunication networks,cryptology,computer programming,multimedia systems,object recognition,formal logic,visualization,engineering,knowledge based systems,data communication systems,internet,image coding,microprocessor chips,architecture verification and validation,computer science,telecommunication traffic,knowledge management,wireless communications,image analysis,high level languages,communication systems,neural networks,image processing,virtual reality,malwares,mobile telecommunication systems,formal methods
Computer Vision;https://github.com/nurulxakmar/darknet;model checking,mobile computing,computer programming languages,image quality,virtualizations,wireless telecommunication systems,program processors,image compression,computer networks,user interfaces,artificial intelligence,architecting,software quality,program compilers,mpi,graphics processing unit,cloud computing,telephone sets,telecommunication systems,wireless local area networks (wlan),software engineering,world wide web,distributed computer systems,computer crime,human computer interaction,software architecture,wireless networks,network security,distributed systems,bandwidth,three dimensional computer graphics,software design,image segmentation,signal processing,security of data,pattern recognition,operating systems,verification and validation,computer security,communication channels,parallel algorithms,scripting languages,intrusion detection,machine learning,parallel architectures,grid computing,embedded systems,storage allocation (computer),information systems,cryptography,video streaming,authentication,packet networks,computer systems,local area networks,mobile devices,web 2.0,servers,mathematics,cloud providers,parallel programming,computer imaging and vision,parallel processing systems,virtual machines,telecommunication networks,cryptology,computer programming,multimedia systems,object recognition,formal logic,visualization,engineering,knowledge based systems,data communication systems,internet,image coding,microprocessor chips,architecture verification and validation,computer science,telecommunication traffic,knowledge management,wireless communications,image analysis,high level languages,communication systems,neural networks,image processing,virtual reality,malwares,mobile telecommunication systems,formal methods
Computer Vision;https://github.com/Rahmanzia3/yolo;model checking,mobile computing,computer programming languages,image quality,virtualizations,wireless telecommunication systems,program processors,image compression,computer networks,user interfaces,artificial intelligence,architecting,software quality,program compilers,mpi,graphics processing unit,cloud computing,telephone sets,telecommunication systems,wireless local area networks (wlan),software engineering,world wide web,distributed computer systems,computer crime,human computer interaction,software architecture,wireless networks,network security,distributed systems,bandwidth,three dimensional computer graphics,software design,image segmentation,signal processing,security of data,pattern recognition,operating systems,verification and validation,computer security,communication channels,parallel algorithms,scripting languages,intrusion detection,machine learning,parallel architectures,grid computing,embedded systems,storage allocation (computer),information systems,cryptography,video streaming,authentication,packet networks,computer systems,local area networks,mobile devices,web 2.0,servers,mathematics,cloud providers,parallel programming,computer imaging and vision,parallel processing systems,virtual machines,telecommunication networks,cryptology,computer programming,multimedia systems,object recognition,formal logic,visualization,engineering,knowledge based systems,data communication systems,internet,image coding,architecture verification and validation,microprocessor chips,computer science,telecommunication traffic,mobile phones,knowledge management,wireless communications,image analysis,high level languages,communication systems,neural networks,image processing,virtual reality,malwares,mobile telecommunication systems,formal methods
Computer Vision;https://github.com/easyadin/Object-Detection-YOLOv4;model checking,mobile computing,computer programming languages,image quality,virtualizations,wireless telecommunication systems,program processors,image compression,computer networks,user interfaces,artificial intelligence,architecting,software quality,program compilers,mpi,graphics processing unit,cloud computing,telephone sets,telecommunication systems,wireless local area networks (wlan),software engineering,world wide web,distributed computer systems,computer crime,human computer interaction,software architecture,wireless networks,network security,distributed systems,bandwidth,three dimensional computer graphics,software design,image segmentation,signal processing,security of data,pattern recognition,operating systems,verification and validation,computer security,communication channels,parallel algorithms,scripting languages,intrusion detection,machine learning,parallel architectures,grid computing,embedded systems,storage allocation (computer),information systems,cryptography,video streaming,authentication,packet networks,computer systems,local area networks,mobile devices,web 2.0,servers,mathematics,cloud providers,parallel programming,computer imaging and vision,parallel processing systems,virtual machines,telecommunication networks,cryptology,computer programming,multimedia systems,object recognition,formal logic,visualization,engineering,knowledge based systems,data communication systems,internet,image coding,architecture verification and validation,microprocessor chips,computer science,telecommunication traffic,mobile phones,knowledge management,wireless communications,image analysis,high level languages,communication systems,neural networks,image processing,virtual reality,malwares,mobile telecommunication systems,formal methods
Computer Vision;https://github.com/laxmichary/Pytorch-UNet;image quality,distributed computer systems,face recognition,distributed systems,microprocessor chips,computer science,computer systems,image segmentation,image matching,random access storage,artificial intelligence,image analysis,pattern recognition,color image processing,computer imaging and vision,parallel processing systems,image processing,computer hardware,machine learning
Computer Vision;https://github.com/pritish-mahajan/Apricitas;model checking,mobile computing,computer programming languages,image quality,virtualizations,wireless telecommunication systems,program processors,image compression,computer networks,user interfaces,artificial intelligence,architecting,software quality,program compilers,mpi,graphics processing unit,cloud computing,telephone sets,telecommunication systems,wireless local area networks (wlan),software engineering,world wide web,distributed computer systems,computer crime,human computer interaction,software architecture,wireless networks,network security,distributed systems,bandwidth,three dimensional computer graphics,software design,image segmentation,signal processing,security of data,pattern recognition,operating systems,verification and validation,computer security,communication channels,parallel algorithms,scripting languages,intrusion detection,machine learning,parallel architectures,grid computing,embedded systems,storage allocation (computer),information systems,cryptography,video streaming,authentication,packet networks,computer systems,local area networks,mobile devices,web 2.0,servers,mathematics,cloud providers,parallel programming,computer imaging and vision,parallel processing systems,virtual machines,telecommunication networks,cryptology,computer programming,multimedia systems,object recognition,formal logic,visualization,engineering,knowledge based systems,data communication systems,internet,image coding,architecture verification and validation,microprocessor chips,computer science,telecommunication traffic,mobile phones,knowledge management,wireless communications,image analysis,high level languages,communication systems,neural networks,image processing,virtual reality,malwares,mobile telecommunication systems,formal methods
