Label;Repo;CSOS
Computer Vision;https://github.com/sebsquire/Dogs-and-cats-image-classification-CNN;program processors,support vector machine,imaging systems,neural networks,content based retrieval,parameterization,inverse problems,regularization,parallel processing systems,microprocessor chips,classifiers,image reconstruction,machine learning,image retrieval,multimedia systems,numerical model,integral equations,distributed systems,computer hardware,image analysis,image processing,artificial intelligence,pattern recognition,image segmentation,image enhancement,database systems,information retrieval,internet,mathematics,numerical methods,distributed computer systems,computer science,computer imaging and vision,computer systems
Computer Vision;https://github.com/zhreshold/mxnet-ssd;program processors,digital storage,flash memory,parallel programming,graphics processing unit,object recognition,human computer interaction,operating systems,verification and validation,parallel processing systems,microprocessor chips,computer hardware,embedded systems,parallel algorithms,parallel architectures,computer programming languages,pattern recognition,image segmentation,computer science,software quality,distributed systems,computer systems,computer programming,machine learning,image analysis,image processing,software design,distributed computer systems,artificial intelligence,computer imaging and vision,software engineering
Computer Vision;https://github.com/saber2011/darknet;wireless networks,wireless local area networks (wlan),servers,mobile devices,authentication,cryptography,three dimensional computer graphics,virtual reality,visualization,computer science,telecommunication traffic,bandwidth,malwares,intrusion detection,storage allocation (computer),computer hardware,user interfaces,program processors,javascript,telephone sets,mobile telecommunication systems,video streaming,parallel programming,graphics processing unit,object recognition,operating systems,cloud providers,mpi,program compilers,web 2.0,knowledge management,information systems,wireless communications,packet networks,local area networks,world wide web,security of data,mobile computing,cryptology,computer imaging and vision,human computer interaction,telecommunication networks,computer networks,computer crime,network security,parallel processing systems,microprocessor chips,scripting languages,mobile phones,communication channels,image coding,multimedia systems,parallel algorithms,parallel architectures,computer programming languages,pattern recognition,image segmentation,virtual machines,virtualizations,grid computing,knowledge based systems,computer systems,wireless telecommunication systems,internet,computer security,data communication systems,telecommunication systems,distributed systems,high level languages,image processing,computer programming,machine learning,image analysis,cloud computing,artificial intelligence,communication systems,distributed computer systems
Computer Vision;https://github.com/sparvangada/capstone_project;software architecture,software design,curricula,optical fibers,scripting languages,software engineering,education,sensors,high level languages,computer science,computer hardware,computer programming
Computer Vision;https://github.com/huaifeng1993/JinNanCompetition2;text mining,signal detection,neural networks,information retrieval systems,xml,text processing,signal processing,machine learning,database systems,information retrieval,world wide web,natural language processing,computational linguistics,data mining,engineering,artificial intelligence,computer systems,computer science,internet,natural languages,linguistics,semantics
Computer Vision;https://github.com/avanetten/yolt;image reconstruction,program processors,signal detection,communication satellites,object recognition,visualization tools,data visualization,magnetic disk storage,storage systems,illustrative examples,intrusion detection,image analysis,image processing,parallel processing systems,microprocessor chips,signal processing,satellite communication systems,pattern recognition,image segmentation,visualization,buffer storage,storage allocation (computer),database systems,computer systems,linear matrix inequalities,computer crime,computer imaging and vision,distributed systems,computer hardware,engineering,mobile telecommunication systems,machine learning,human computer interaction,telecommunication traffic,bandwidth,data communication systems,computer science,matrix algebra,security of data,distributed computer systems,communication channels,telecommunication networks,artificial intelligence,computer networks,mathematics,computer security,wireless telecommunication systems,telecommunication systems,communication systems
Computer Vision;https://github.com/tantara/JejuNet;program processors,image compression,signal processing,video streaming,mathematics,mobile computing,object recognition,theoretical computer science,image analysis,image processing,commerce,correlation analysis,semantic gap,parallel processing systems,microprocessor chips,image quality,image coding,engineering,multimedia systems,wireless telecommunication systems,telecommunication networks,data communication systems,pattern recognition,computer science,computer imaging and vision,economics,semantic information,cbir,distributed systems,computer hardware,internet,computer networks,communication systems,telecommunication systems,computer systems,machine learning,content based retrieval,distributed computer systems,artificial intelligence,image retrieval,image enhancement,database systems,information retrieval
Computer Vision;https://github.com/Paperspace/hyperopt-keras-sample;program processors,medium access control,wireless telecommunication systems,computer imaging and vision,mathematics,servers,client server computer systems,internet protocols,neural networks,correlation analysis,parameterization,inverse problems,regularization,parallel processing systems,microprocessor chips,network protocols,computer networks,communication systems,telecommunication systems,computer science,world wide web,security of data,telecommunication traffic,multimedia systems,distributed computer systems,data communication systems,database systems,user interfaces,machine learning,numerical model,image reconstruction,integral equations,distributed systems,computer hardware,internet,computer systems,computer security,telecommunication networks,human computer interaction,artificial intelligence,image analysis,image processing,numerical methods
Computer Vision;https://github.com/qilei123/maskrcnn_benchmark_ROP;program processors,attribute weight,inference engines,game theory,intrusion detection,cuda,neural networks,bayesian methods,probability distributions,parallel processing systems,microprocessor chips,multiple attribute decision making,artificial intelligence,computer crime,parallel programming,graphics processing unit,machine learning,probability,distributed systems,computer hardware,illustrative examples,computer science,security of data,parallel algorithms,parallel architectures,computer programming languages,mathematics,distributed computer systems,linear matrix inequalities,computer security,computer programming,computer systems,matrix algebra
Computer Vision;https://github.com/rickyHong/tfRecord-Caltech256-repl2;image matching,image quality,image analysis,image processing,sociology,object recognition,image retrieval,imaging systems,portfolio selection,pattern recognition,color image processing,optical character recognition,digital image storage,computer imaging and vision,image segmentation,image enhancement,database systems,information retrieval,image reconstruction,financial data processing,machine learning,character recognition,image compression,computer systems,investments,information technology,artificial intelligence,image coding,economics
Computer Vision;https://github.com/facebookresearch/maskrcnn-benchmark;program processors,signal detection,attribute weight,random access storage,parallel programming,graphics processing unit,inference engines,game theory,intrusion detection,neural networks,bayesian methods,probability distributions,parallel processing systems,microprocessor chips,signal processing,multiple attribute decision making,parallel algorithms,parallel architectures,computer programming languages,artificial intelligence,computer crime,machine learning,probability,distributed systems,computer hardware,engineering,illustrative examples,computer programming,computer science,security of data,mathematics,distributed computer systems,linear matrix inequalities,computer security,computer systems,matrix algebra
Computer Vision;https://github.com/karpathy/deep-vector-quantization;program processors,image compression,signal processing,mean square error,image reconstruction,image coding,neural networks,cuda,correlation analysis,parameterization,inverse problems,regularization,parallel processing systems,microprocessor chips,image quality,engineering,signal to noise ratio,image analysis,image processing,machine learning,parallel programming,graphics processing unit,mathematics,numerical model,integral equations,distributed systems,computer hardware,computer imaging and vision,artificial intelligence,parallel algorithms,parallel architectures,computer programming languages,numerical methods,distributed computer systems,computer science,computer programming,computer systems
Computer Vision;https://github.com/arogers1/VAE_LSTM_Text_Encoding;text mining,optical flows,image reconstruction,numerical methods,information retrieval systems,auto encoders,neural networks,text processing,motion estimation,image segmentation,image analysis,image processing,mathematics,database systems,information retrieval,machine learning,natural language processing,computational linguistics,data mining,image coding,computer imaging and vision,computer systems,computer science,artificial intelligence,natural languages,linguistics,semantics
Computer Vision;https://github.com/guohaoyuan/CenterNet-annotation;information and communication technologies,program processors,object recognition,inference engines,operating systems,buffer storage,cache memory,storage allocation (computer),cuda,verification and validation,bayesian methods,probability distributions,information technology,parallel processing systems,microprocessor chips,pattern recognition,image segmentation,artificial intelligence,computer science,telecommunication traffic,bandwidth,data communication systems,parallel programming,graphics processing unit,software quality,probability,distributed systems,computer hardware,machine learning,image analysis,image processing,telecommunication networks,computer networks,computer systems,parallel algorithms,parallel architectures,computer programming languages,software design,mathematics,distributed computer systems,computer imaging and vision,telecommunication systems,computer programming,software engineering
Computer Vision;https://github.com/GrayXu/SpectralNormalization-TF-Keras;hyper-spectral images,correlation methods,software architecture patterns,engineering,blind source separation,time frequency analysis,time domain,signal analysis,image processing,geology,mathematics,software architecture,matrix algebra,statistical methods,wavelet transforms,fourier transforms,frequency domain analysis,time domain analysis,signal processing,computer imaging and vision,software design,correlation analysis,computer science,software engineering
Computer Vision;https://github.com/hollyprince/ObjectsDetection-CornerNet-Lite;operating systems,buffer storage,cache memory,storage allocation (computer),http,requirements engineering,software design,parallel programming,graphics processing unit,verification and validation,computer science,telecommunication traffic,bandwidth,data communication systems,parallel processing systems,microprocessor chips,servers,client server computer systems,internet protocols,software engineering,program processors,parallel algorithms,parallel architectures,computer programming languages,gpu,software quality,telecommunication networks,computer networks,computer systems,distributed systems,computer hardware,world wide web,security of data,multimedia systems,distributed computer systems,database systems,user interfaces,computer programming,telecommunication systems,internet,computer security,human computer interaction
Computer Vision;https://github.com/wikibook/keras;image matching,image quality,machine learning,neural networks,character recognition,color image processing,reinforcement learning,computer imaging and vision,fault tolerant computer systems,matrix factorizations,image analysis,image processing,support vector machine,mobile robots,object recognition,image retrieval,imaging systems,optical flows,image reconstruction,numerical methods,correlation analysis,optical character recognition,digital image storage,artificial intelligence,image segmentation,computer science,computer networks,distributed computer systems,recommender systems,factorization,robotics,image enhancement,database systems,information retrieval,motion estimation,mathematics,image compression,computer systems,matrix algebra,image coding
Computer Vision;https://github.com/krasserm/super-resolution;image compression,signal to noise ratio,face recognition,image segmentation,image matching,image quality,optical resolving power,low resolution images,steganography,image coding,signal processing,pattern recognition,image processing,image analysis,image reconstruction,high resolution image,security of data,cryptography,engineering,machine learning,computer imaging and vision,imaging systems,computer security,cryptology,artificial intelligence,computer science
Computer Vision;https://github.com/dtthi/darknetAlexeyAB;wireless networks,wireless local area networks (wlan),servers,mobile devices,authentication,cryptography,three dimensional computer graphics,virtual reality,visualization,image compression,signal processing,computer science,telecommunication traffic,bandwidth,malwares,intrusion detection,storage allocation (computer),user interfaces,program processors,javascript,telephone sets,mobile telecommunication systems,video streaming,parallel programming,graphics processing unit,object recognition,web 2.0,knowledge management,information systems,operating systems,cloud providers,mpi,program compilers,verification and validation,wireless communications,packet networks,local area networks,world wide web,security of data,mobile computing,cryptology,computer imaging and vision,human computer interaction,image quality,image coding,engineering,telecommunication networks,computer networks,computer crime,network security,parallel processing systems,microprocessor chips,scripting languages,mobile phones,communication channels,multimedia systems,parallel algorithms,parallel architectures,computer programming languages,pattern recognition,image segmentation,knowledge based systems,computer systems,virtual machines,virtualizations,grid computing,software quality,wireless telecommunication systems,internet,computer security,data communication systems,image analysis,image processing,telecommunication systems,distributed systems,high level languages,computer programming,machine learning,artificial intelligence,cloud computing,software design,communication systems,distributed computer systems,software engineering
Computer Vision;https://github.com/srikanthmandru/Super-Resolution-of-Images-Videos-using-SRGAN;acoustic intensity,mathematics,optical resolving power,cloud computing,digital storage,human computer interaction,random processes,stochastic processes,imaging systems,signal to noise ratio,stochasticity,markov decision processes,image reconstruction,program processors,computer imaging and vision,machine learning,image analysis,image processing,parallel programming,graphics processing unit,computer science,image compression,steganography,qos,face recognition,image segmentation,mobile devices,mobile telecommunication systems,verification and validation,fading (radio),fading channels,computer systems,probability,signal processing,numerical model,markov processes,parallel processing systems,microprocessor chips,artificial intelligence,parallel algorithms,parallel architectures,computer programming languages,image coding,security of data,cryptography,quality of service,mobile computing,communication channels,telecommunication networks,software quality,bit error rate,signal detection,engineering,correlation analysis,distributed systems,computer programming,computer security,cryptology,telecommunication traffic,bandwidth,wireless telecommunication systems,data communication systems,telecommunication systems,software design,distributed computer systems,computer networks,communication systems,software engineering
Computer Vision;https://github.com/Taeuk-Jang/pointcompletion;human computer interaction,content based retrieval,computer systems,image segmentation,computer science,image retrieval,multimedia systems,image analysis,image processing,pattern recognition,image enhancement,database systems,information retrieval,internet,computer imaging and vision,machine learning,artificial intelligence
Computer Vision;https://github.com/ai-med/squeeze_and_excitation;wireless networks,fading channels,cognitive radio,radio systems,medium access control,mobile telecommunication systems,fading (radio),radio transmission,antennas,wireless communications,packet networks,communication channels,signal to noise ratio,wireless telecommunication systems,network protocols,telecommunication networks,bit error rate,signal detection,computer networks,telecommunication traffic,signal processing,communication systems,telecommunication systems,internet,probability,computer science,engineering,computer systems,mathematics
Computer Vision;https://github.com/annabellachen/newDarknet;wireless networks,wireless local area networks (wlan),servers,mobile devices,authentication,cryptography,three dimensional computer graphics,virtual reality,visualization,image compression,signal processing,computer science,telecommunication traffic,bandwidth,malwares,intrusion detection,storage allocation (computer),user interfaces,program processors,telephone sets,mobile telecommunication systems,video streaming,parallel programming,graphics processing unit,object recognition,world wide web,scripting languages,operating systems,cloud providers,mpi,program compilers,web 2.0,knowledge management,information systems,verification and validation,wireless communications,packet networks,local area networks,security of data,mobile computing,cryptology,computer imaging and vision,human computer interaction,image quality,image coding,engineering,telecommunication networks,computer networks,computer crime,network security,parallel processing systems,microprocessor chips,mobile phones,communication channels,multimedia systems,parallel algorithms,parallel architectures,computer programming languages,pattern recognition,image segmentation,internet,high level languages,virtual machines,virtualizations,grid computing,knowledge based systems,computer systems,software quality,wireless telecommunication systems,computer security,data communication systems,image analysis,image processing,telecommunication systems,distributed systems,computer programming,machine learning,cloud computing,artificial intelligence,software design,communication systems,distributed computer systems,software engineering
Computer Vision;https://github.com/sdnr1/c-gan_pix2pix;signal to noise ratio,parameterization,inverse problems,regularization,sufficient conditions,stochastic processes,signal processing,numerical model,image reconstruction,integral equations,linear matrix inequalities,probability,engineering,mathematics,image analysis,image processing,numerical methods,matrix algebra,computer imaging and vision,computer science
Computer Vision;https://github.com/TooTouch/WhiteBox-Part1;edge detection,de-noising,image enhancement,median filter,neural networks,imaging systems,machine learning,computer imaging and vision,computer aided manufacturing,architecture description languages,architecture evaluation,image segmentation,wavelet transforms,image analysis,image processing,image reconstruction,artificial intelligence,computer science,computer aided design,computer hardware description languages,architecture description,architecting,mathematics,field programmable gate array,software architecture,computer hardware,software design,software engineering
Computer Vision;https://github.com/fanfancy/caffeSSD_compress;signal detection,video streaming,digital storage,flash memory,neural networks,object recognition,signal processing,image coding,multimedia systems,computer hardware,embedded systems,machine learning,pattern recognition,image segmentation,engineering,image processing,internet,computer science,computer systems,artificial intelligence,image analysis,computer imaging and vision
Computer Vision;https://github.com/nicolasCruzW21/maskrcnn-Tracing;program processors,signal detection,attribute weight,random access storage,parallel programming,graphics processing unit,inference engines,game theory,intrusion detection,neural networks,bayesian methods,probability distributions,parallel processing systems,microprocessor chips,signal processing,multiple attribute decision making,parallel algorithms,parallel architectures,computer programming languages,artificial intelligence,computer crime,machine learning,probability,distributed systems,computer hardware,engineering,illustrative examples,computer programming,computer science,security of data,mathematics,distributed computer systems,linear matrix inequalities,computer security,computer systems,matrix algebra
Computer Vision;https://github.com/tdrussell/IllustrationGAN;pattern recognition,color image processing,image analysis,face detection,image matching,image quality,image processing,object recognition,image retrieval,imaging systems,mathematics,signal to noise ratio,sufficient conditions,stochastic processes,optical character recognition,digital image storage,machine learning,image segmentation,computer imaging and vision,face recognition,image enhancement,database systems,information retrieval,image reconstruction,signal processing,linear matrix inequalities,character recognition,image compression,artificial intelligence,computer science,computer systems,engineering,matrix algebra,image coding
Computer Vision;https://github.com/lucidrains/g-mlp-pytorch;social network analysis,social networks,world wide web,internet,computer science
Computer Vision;https://github.com/open-mmlab/mmgeneration;signal detection,imaging systems,computer imaging and vision,object recognition,motion estimation,human computer interaction,text processing,character recognition,edge detection,image segmentation,signal processing,image reconstruction,computer science,pattern recognition,image coding,natural language processing,computational linguistics,data mining,information retrieval,image analysis,image processing,engineering,machine learning,artificial intelligence,natural languages,database systems,linguistics,computer systems
Computer Vision;https://github.com/Ajasra/TattooStyleGAN2;program processors,operating systems,buffer storage,cache memory,storage allocation (computer),parallel programming,graphics processing unit,image analysis,image processing,dynamic random access storage,parallel processing systems,microprocessor chips,computer science,telecommunication traffic,bandwidth,data communication systems,parallel algorithms,parallel architectures,computer programming languages,computer imaging and vision,embedded systems,distributed systems,computer hardware,telecommunication networks,computer networks,computer systems,computer programming,distributed computer systems,telecommunication systems
Computer Vision;https://github.com/GuoShi28/Caffe-Instance-Normalization-and-Guided-Instance-Normalization;image analysis,image processing,correlation analysis,neural networks,image matching,image quality,pattern recognition,color image processing,computer imaging and vision,mathematics,machine learning,image segmentation,computer science,artificial intelligence
Computer Vision;https://github.com/keb123keb/deeplabv2;image analysis,image processing,semantic gap,pattern recognition,gaussian distribution,inference engines,computer imaging and vision,semantic information,cbir,machine learning,gaussian noise (electronic),artificial intelligence,computer science,content based retrieval,signal to noise ratio,image retrieval,multimedia systems,signal processing,image enhancement,database systems,information retrieval,internet,engineering,computer systems
Computer Vision;https://github.com/Masao-Taketani/FOTS_OCR;classification methods,imaging systems,text mining,information retrieval systems,dimensionality reduction,face recognition,image matching,image quality,image analysis,image processing,object recognition,image retrieval,text processing,character recognition,edge detection,pattern recognition,color image processing,optical character recognition,digital image storage,computer systems,image reconstruction,database systems,information retrieval,discriminant analysis,computer imaging and vision,image segmentation,image enhancement,natural language processing,computational linguistics,data mining,machine learning,image compression,computer science,probability,artificial intelligence,natural languages,image coding,mathematics,linguistics,semantics
Computer Vision;https://github.com/JL321/CycleGAN;image analysis,image processing,program processors,scripting languages,image matching,image quality,pattern recognition,color image processing,optical character recognition,digital image storage,computer imaging and vision,parallel processing systems,microprocessor chips,high level languages,machine learning,image segmentation,character recognition,image compression,imaging systems,database systems,computer science,distributed systems,computer hardware,computer programming,artificial intelligence,image coding,image reconstruction,computer systems,distributed computer systems
Computer Vision;https://github.com/sailfish009/detectron2-ResNeSt;image segmentation,neural networks,object recognition,inference engines,bayesian methods,probability distributions,image analysis,image processing,machine learning,pattern recognition,artificial intelligence,probability,computer imaging and vision,computer science,mathematics
Computer Vision;https://github.com/zongdaoming/TinyTransformer;program processors,parallel computing,parallel programming,graphics processing unit,parallel processing systems,microprocessor chips,parallel architectures,parallel algorithms,computer programming languages,distributed systems,computer hardware,computer programming,distributed computer systems,computer science,computer systems
Computer Vision;https://github.com/ihsuy/Train-by-Reconnect;human computer interaction,education,video streaming,stochastic processes,stochasticity,computer science,image coding,multimedia systems,probability,numerical model,image processing,internet,mathematics,computer imaging and vision
Computer Vision;https://github.com/kuangbixia/DeepLab;enterprise resource management,business process management,program processors,pattern recognition,time varying networks,stochastic processes,inference engines,image analysis,image processing,face recognition,evolutionary algorithms,gyroscopes,cuda,stochasticity,semantic gap,administrative data processing,business process,parallel processing systems,microprocessor chips,machine learning,time varying control systems,probability,artificial intelligence,computer imaging and vision,genetic algorithms,accelerometers,parallel programming,graphics processing unit,numerical model,semantic information,cbir,information management,management information systems,information systems,distributed systems,computer hardware,nonlinear control systems,linear control systems,lyapunov functions,mathematics,computer science,sensors,parallel algorithms,parallel architectures,computer programming languages,content based retrieval,information technology,database systems,computer systems,distributed computer systems,adaptive control systems,feedback systems,control theory,linear matrix inequalities,differential equations,computer programming,image retrieval,multimedia systems,process control,matrix algebra,numerical methods,image enhancement,information retrieval,internet,automation,engineering
Computer Vision;https://github.com/andr345/frtm-vos;image retrieval,object recognition,image segmentation,machine learning,computer imaging and vision,motion compensation,image enhancement,database systems,information retrieval,image analysis,image processing,artificial intelligence,computer science,image compression,motion estimation,computer systems,image quality,image coding
Computer Vision;https://github.com/yzheng51/rl-dino-run;computer games,support vector machine,mathematics,reinforcement learning,markov decision processes,parameterization,inverse problems,regularization,game theory,interactive computer graphics,classifiers,machine learning,markov processes,numerical model,image reconstruction,integral equations,artificial intelligence,user interfaces,computer imaging and vision,image analysis,image processing,numerical methods,computer science,human computer interaction
Computer Vision;https://github.com/calebemonteiro/AIDL_Project;grid computing,optical resolving power,low resolution images,image analysis,image processing,computer science,image matching,object recognition,image retrieval,imaging systems,face recognition,image segmentation,neural networks,signal to noise ratio,pattern recognition,color image processing,optical character recognition,digital image storage,parallel processing systems,image reconstruction,high resolution image,computer imaging and vision,image enhancement,database systems,information retrieval,machine learning,signal processing,character recognition,image compression,distributed systems,computer systems,artificial intelligence,engineering,image coding,distributed computer systems
Computer Vision;https://github.com/amitgupta223/Real-Time-Face-Mask-Detection-using-OpenCV-on-MacOS;machine learning,signal detection,virtual reality,object recognition,artificial intelligence,signal processing,human computer interaction,pattern recognition,image segmentation,computer science,engineering,image analysis,image processing,computer imaging and vision
Computer Vision;https://github.com/WuJiang1996/pytorch-YOLOv4;program processors,engineering,target drones,target detection,natural language processing,translation (languages),syntactics,formal languages,inference engines,bayesian methods,probability distributions,parallel processing systems,microprocessor chips,photoacoustic effect,imaging techniques,signal detection,target tracking,artificial intelligence,natural languages,computational linguistics,automata theory,linguistics,formal languages and automata theory,probability,distributed systems,computer hardware,synthetic apertures,radar antennas,image enhancement,imaging systems,signal processing,sensors,computer science,semantics,database systems,theoretical computer science,mathematics,distributed computer systems,image classification,radar imaging,antenna arrays,image analysis,image processing,image reconstruction,computer systems,radar,communication channels,antennas,signal to noise ratio,matrix algebra,computer imaging and vision,wireless telecommunication systems,computer networks,communication systems,telecommunication systems
Computer Vision;https://github.com/wonseok-Jang/ros_darknet;malwares,intrusion detection,program processors,parallel programming,graphics processing unit,web 2.0,knowledge management,information systems,operating systems,computer crime,network security,parallel processing systems,microprocessor chips,parallel algorithms,parallel architectures,computer programming languages,world wide web,knowledge based systems,computer systems,computer science,security of data,cryptography,computer networks,distributed systems,computer hardware,computer programming,internet,artificial intelligence,computer security,cryptology,distributed computer systems
Computer Vision;https://github.com/nguoido/Yolo-alexeyAB;wireless networks,wireless local area networks (wlan),servers,mobile devices,authentication,cryptography,three dimensional computer graphics,virtual reality,visualization,image compression,signal processing,computer science,telecommunication traffic,bandwidth,malwares,intrusion detection,storage allocation (computer),user interfaces,program processors,javascript,telephone sets,mobile telecommunication systems,video streaming,parallel programming,graphics processing unit,object recognition,web 2.0,knowledge management,information systems,operating systems,cloud providers,mpi,program compilers,verification and validation,wireless communications,packet networks,local area networks,world wide web,security of data,mobile computing,cryptology,computer imaging and vision,human computer interaction,image quality,image coding,engineering,telecommunication networks,computer networks,computer crime,network security,parallel processing systems,microprocessor chips,scripting languages,mobile phones,communication channels,multimedia systems,parallel algorithms,parallel architectures,computer programming languages,pattern recognition,image segmentation,knowledge based systems,computer systems,virtual machines,virtualizations,grid computing,software quality,wireless telecommunication systems,internet,computer security,data communication systems,image analysis,image processing,telecommunication systems,distributed systems,high level languages,computer programming,machine learning,artificial intelligence,cloud computing,software design,communication systems,distributed computer systems,software engineering
Computer Vision;https://github.com/Aarav-Patel/darknet;formal methods,model checking,computer programming languages,servers,mobile devices,authentication,cryptography,wireless networks,wireless local area networks (wlan),image compression,signal processing,computer science,telecommunication traffic,bandwidth,neural networks,malwares,intrusion detection,mathematics,verification and validation,storage allocation (computer),user interfaces,program processors,telephone sets,mobile telecommunication systems,video streaming,parallel programming,graphics processing unit,object recognition,world wide web,scripting languages,operating systems,cloud providers,mpi,program compilers,web 2.0,knowledge management,information systems,formal logic,embedded systems,architecture verification and validation,computer programming,security of data,mobile computing,cryptology,wireless communications,packet networks,local area networks,image quality,image coding,engineering,telecommunication networks,computer networks,machine learning,computer crime,network security,software quality,parallel processing systems,human computer interaction,microprocessor chips,communication channels,multimedia systems,parallel algorithms,parallel architectures,pattern recognition,image segmentation,internet,high level languages,virtual machines,virtualizations,grid computing,knowledge based systems,computer systems,artificial intelligence,architecting,computer security,wireless telecommunication systems,data communication systems,image analysis,image processing,telecommunication systems,software design,distributed systems,cloud computing,software architecture,communication systems,computer imaging and vision,software engineering,distributed computer systems
Computer Vision;https://github.com/mvxxx/mimuw-hats;software design,xml,user interfaces,security of data,social networks,computer systems,videogames,education,neural networks,electronic mail,web 2.0,web application,game design,human engineering,world wide web,scripting languages,smart phones,query languages,knowledge based systems,recommender systems,personal information,computer science,software engineering,human computer interaction,computer security,machine learning,internet,interactive computer graphics,high level languages,telephone sets,mobile telecommunication systems,artificial intelligence,information retrieval,privacy,computer imaging and vision,computer programming,mobile devices,mobile phones,communication channels,telecommunication networks,mobile computing,computer hardware,wireless telecommunication systems,telecommunication systems,data communication systems,computer networks,communication systems
Computer Vision;https://github.com/ZhiqiWang12/try_darknet;malwares,intrusion detection,program processors,parallel programming,graphics processing unit,operating systems,computer crime,network security,parallel processing systems,microprocessor chips,parallel algorithms,parallel architectures,computer programming languages,computer science,security of data,cryptography,computer networks,distributed systems,computer hardware,computer programming,computer security,cryptology,distributed computer systems,computer systems
Computer Vision;https://github.com/maciejdomagala/DLWP_notes;program processors,neural networks,inverse problems,ad hoc networks,broadcasting,image reconstruction,weibull distribution,image segmentation,operating systems,buffer storage,cache memory,storage allocation (computer),mobile computing,mathematics,signal to noise ratio,parallel processing systems,microprocessor chips,machine learning,integral equations,routers,mobile telecommunication systems,internet protocols,quality of service,wireless local area networks (wlan),multicasts,routing algorithms,sensors,communication channels,image analysis,image processing,probability density function,computer science,telecommunication traffic,bandwidth,data communication systems,wireless telecommunication systems,telecommunication networks,signal processing,distributed systems,computer hardware,artificial intelligence,numerical methods,local area networks,computer networks,computer imaging and vision,computer systems,communication systems,telecommunication systems,engineering,distributed computer systems
Computer Vision;https://github.com/CaiYingFeng/darknet_changed;malwares,intrusion detection,program processors,parallel programming,graphics processing unit,operating systems,computer crime,network security,parallel processing systems,microprocessor chips,parallel algorithms,parallel architectures,computer programming languages,computer science,security of data,cryptography,computer networks,distributed systems,computer hardware,computer programming,computer security,cryptology,distributed computer systems,computer systems
Computer Vision;https://github.com/DeepikaKaranji/CycleGAN-Unpaired-Image-translation;image analysis,image processing,object recognition,image retrieval,imaging systems,image matching,image quality,pattern recognition,color image processing,optical character recognition,digital image storage,computer imaging and vision,image segmentation,image enhancement,database systems,information retrieval,image reconstruction,machine learning,character recognition,image compression,computer science,computer systems,artificial intelligence,image coding
Computer Vision;https://github.com/Bakikii/stylegan2-pytorch23;motion compensation,program processors,image compression,signal processing,image reconstruction,parallel programming,graphics processing unit,mathematics,program compilers,motion estimation,image segmentation,parallel processing systems,microprocessor chips,image quality,image coding,engineering,image analysis,image processing,parallel algorithms,parallel architectures,computer programming languages,distributed systems,computer hardware,computer imaging and vision,computer programming,distributed computer systems,computer science,computer systems
Computer Vision;https://github.com/Khadija07/final;formal methods,model checking,computer programming languages,servers,mobile devices,authentication,cryptography,three dimensional computer graphics,virtual reality,visualization,image compression,signal processing,wireless networks,wireless local area networks (wlan),telecommunication traffic,bandwidth,computer science,neural networks,malwares,intrusion detection,mathematics,verification and validation,storage allocation (computer),user interfaces,program processors,telephone sets,mobile telecommunication systems,video streaming,parallel programming,graphics processing unit,object recognition,world wide web,scripting languages,operating systems,cloud providers,mpi,program compilers,web 2.0,knowledge management,information systems,formal logic,embedded systems,architecture verification and validation,computer programming,security of data,mobile computing,cryptology,computer imaging and vision,human computer interaction,image quality,image coding,engineering,wireless communications,packet networks,local area networks,telecommunication networks,computer networks,machine learning,computer crime,network security,software quality,parallel processing systems,microprocessor chips,mobile phones,communication channels,multimedia systems,parallel algorithms,parallel architectures,pattern recognition,image segmentation,internet,high level languages,virtual machines,virtualizations,grid computing,knowledge based systems,computer systems,artificial intelligence,architecting,computer security,wireless telecommunication systems,data communication systems,image analysis,image processing,telecommunication systems,software design,distributed systems,cloud computing,software architecture,communication systems,software engineering,distributed computer systems
Computer Vision;https://github.com/BeyondCloud/Comp04_ReverseImageCaption;inference engines,bayesian methods,low resolution images,optical resolving power,neural networks,image matching,image quality,image analysis,image processing,object recognition,image retrieval,imaging systems,pattern recognition,color image processing,optical character recognition,digital image storage,artificial intelligence,high resolution image,image reconstruction,machine learning,computer imaging and vision,image segmentation,image enhancement,database systems,information retrieval,character recognition,image compression,computer science,computer systems,image coding
Computer Vision;https://github.com/inkplatform/InfoGAN-PyTorch;image reconstruction,parallel programming,graphics processing unit,information theory,correlation analysis,matrix factorizations,image analysis,image processing,program processors,parallel algorithms,parallel architectures,computer programming languages,gpu,communication,mathematics,recommender systems,factorization,computer imaging and vision,parallel processing systems,microprocessor chips,computer programming,information retrieval,matrix algebra,computer science,distributed systems,computer hardware,distributed computer systems,computer systems
