Label;Repo
General;https://github.com/youngwanLEE/CenterMask
Computer Vision;https://github.com/youngwanLEE/CenterMask
Computer Vision;https://github.com/quangvy2703/ABCNet-ESRGAN-SRTEXT
Graphs;https://github.com/deezer/linear_graph_autoencoders
Computer Vision;https://github.com/angzhifan/Auto-Encoding_Variational_Bayes
General;https://github.com/angzhifan/Auto-Encoding_Variational_Bayes
General;https://github.com/krutikabapat/Deep-Learning-based-OpenPose-Estimation
General;https://github.com/b4nn3d/stylegan2
Computer Vision;https://github.com/b4nn3d/stylegan2
General;https://github.com/kryvosheyev/xray-anomaly-detection
Computer Vision;https://github.com/raisinglc/object_detection_SSD
General;https://github.com/ShibiHe/Model-Free-Episodic-Control
General;https://github.com/rpinsler/active-bayesian-coresets
Audio;https://github.com/e13000/directional_sparse_filtering
Natural Language Processing;https://github.com/thunlp/ReInfoSelect
Reinforcement Learning;https://github.com/tcmxx/CNTKUnityTools
General;https://github.com/foamliu/InsightFace-v2
Computer Vision;https://github.com/jmaronas/calibration_MixupDNN_ARCLoss.pytorch
Computer Vision;https://github.com/ksheeraj/CS256-AI-ObjectDetection
General;https://github.com/goldenbili/Bert_Test3
Natural Language Processing;https://github.com/goldenbili/Bert_Test3
Computer Vision;https://github.com/ahmedbesbes/cycle-gan
General;https://github.com/ahmedbesbes/cycle-gan
General;https://github.com/lmnt-com/haste
Sequential;https://github.com/lmnt-com/haste
Natural Language Processing;https://github.com/SAP-samples/acl2019-commonsense
Natural Language Processing;https://github.com/qywu/Chinese-GPT
Computer Vision;https://github.com/Mukosame/Zooming-Slow-Mo-CVPR-2020
Reinforcement Learning;https://github.com/h-aboutalebi/SparceReward
Computer Vision;https://github.com/geekysethi/triplet-GAN
General;https://github.com/geekysethi/triplet-GAN
General;https://github.com/seyrankhademi/ResNet_CIFAR10
Computer Vision;https://github.com/seyrankhademi/ResNet_CIFAR10
Computer Vision;https://github.com/RoboticsDesignLab/jitterbug
General;https://github.com/RoboticsDesignLab/jitterbug
Reinforcement Learning;https://github.com/Ishan-Kumar2/Reinforcement-Learning-on-2048
Natural Language Processing;https://github.com/ElizaLo/Question-Answering-based-on-SQuAD
Computer Vision;https://github.com/NicoleEic/Brainhack_Oxbridge
Reinforcement Learning;https://github.com/yining043/SAC-discrete
Reinforcement Learning;https://github.com/soumik12345/DDPG
Reinforcement Learning;https://github.com/niklasschmitz/DeepQLearning
General;https://github.com/uzh-dqbm-cmi/PySeqLab
Computer Vision;https://github.com/J3698/AdaIN-reimplementation
General;https://github.com/J3698/AdaIN-reimplementation
Computer Vision;https://github.com/YELKHATTABI/MAS_Clean
Reinforcement Learning;https://github.com/ShawK91/Evolutionary-Reinforcement-Learning
Computer Vision;https://github.com/sevakon/efficientdet
General;https://github.com/digantamisra98/EvoNorm
Computer Vision;https://github.com/NiucunCode/Deep-Learning-proj2
General;https://github.com/NiucunCode/Deep-Learning-proj2
Computer Vision;https://github.com/tensorlayer/dcgan
Computer Vision;https://github.com/fescobar96/Image-Noise-Removal
General;https://github.com/fescobar96/Image-Noise-Removal
General;https://github.com/zzdang/match_fashion
Computer Vision;https://github.com/CoinCheung/BiSeNet
Reinforcement Learning;https://github.com/mightypirate1/DRL-Tetris
Computer Vision;https://github.com/matt-roz/progressive_growing_of_gans_tensorflow_2
Natural Language Processing;https://github.com/weiylu/NLP
Computer Vision;https://github.com/VCasecnikovs/Yet-Another-YOLOv4-Pytorch
General;https://github.com/Fabrolly/DeepLearning-Experiment-on-Taiwan-Payaments-Information
General;https://github.com/LuigiRussoDev/Covid19Detection
Computer Vision;https://github.com/LuigiRussoDev/Covid19Detection
Computer Vision;https://github.com/JitindraFartiyal/Object-Detection
General;https://github.com/xingniu/sockeye
Reinforcement Learning;https://github.com/lucidrains/compressive-transformer-pytorch
General;https://github.com/sunjesse/SimCLR_pytorch
General;https://github.com/andrijazz/pruning
Natural Language Processing;https://github.com/utterworks/fast-bert
Sequential;https://github.com/HHousen/TransformerSum
Natural Language Processing;https://github.com/pauldevos/python-notes
Reinforcement Learning;https://github.com/R-Stefano/DQN
General;https://github.com/lucidrains/compressive-transformer-pytorch
Natural Language Processing;https://github.com/lucidrains/compressive-transformer-pytorch
Computer Vision;https://github.com/irfanICMLL/structure_knowledge_distillation
General;https://github.com/miguelvr/dropblock
General;https://github.com/utterworks/fast-bert
Computer Vision;https://github.com/aniketmaurya/ssd-tf2-tfds
Computer Vision;https://github.com/lorenmt/shape-adaptor
Computer Vision;https://github.com/kryvosheyev/xray-anomaly-detection
Computer Vision;https://github.com/chaowang1994/caffe-ssd
General;https://github.com/Jmkernes/PAR-Transformer-XL
Natural Language Processing;https://github.com/Jmkernes/PAR-Transformer-XL
Computer Vision;https://github.com/CristianLazoQuispe/skin-lesion-segmentation-using-pix2pix
General;https://github.com/CristianLazoQuispe/skin-lesion-segmentation-using-pix2pix
Computer Vision;https://github.com/NVlabs/unas
General;https://github.com/NVlabs/unas
Reinforcement Learning;https://github.com/mauricemager/multiagent-robot
Natural Language Processing;https://github.com/ThilinaRajapakse/simpletransformers
Computer Vision;https://github.com/RentadroneCL/Photovoltaic_Fault_Detector
General;https://github.com/KamalM8/Few-Shot-learning-Fashion
Computer Vision;https://github.com/as-ideas/ForwardTacotron
General;https://github.com/ssc-oscar/BIMAN_bot_detection
General;https://github.com/thunlp/ReInfoSelect
Computer Vision;https://github.com/Zhz1997/Singing-voice-speration-with-U-Net
General;https://github.com/digantamisra98/Mish
Computer Vision;https://github.com/ermongroup/ncsn
Computer Vision;https://github.com/clovaai/CutMix-PyTorch
General;https://github.com/as-ideas/ForwardTacotron
Audio;https://github.com/as-ideas/ForwardTacotron
General;https://github.com/thunderInfy/simclr
Computer Vision;https://github.com/gshashank84/CheXNet
Computer Vision;https://github.com/youssef-kishk/ROS-Based-Robot-Object-Detection-Recognition
General;https://github.com/pathak22/context-encoder
General;https://github.com/hsfzxjy/swavx
General;https://github.com/ictnlp/TLAT-NMT
Natural Language Processing;https://github.com/ictnlp/TLAT-NMT
Computer Vision;https://github.com/scienXX/roomcamera2
Computer Vision;https://github.com/zanmange/darknet
General;https://github.com/cwvisuals/StyleGAN2
Computer Vision;https://github.com/cwvisuals/StyleGAN2
Computer Vision;https://github.com/OlgaFomin/Speech-enhancement
General;https://github.com/amol-matkar/Face-Mask-Segmentation
Computer Vision;https://github.com/amol-matkar/Face-Mask-Segmentation
Computer Vision;https://github.com/dayfixer/darknet-comment
General;https://github.com/warintornp/paper2
Computer Vision;https://github.com/elis2496/maxup_implementation
Computer Vision;https://github.com/johnsebin97/darknet
Computer Vision;https://github.com/liaoguiqiu/Multiscal_shifting
General;https://github.com/jkooy/NAS-UDA
General;https://github.com/soumik12345/transformer.pytorch
Natural Language Processing;https://github.com/soumik12345/transformer.pytorch
Reinforcement Learning;https://github.com/petsol/ContinuousControl_UnityAgent_DDPG_Udacity
General;https://github.com/neil-zeng/asr
Computer Vision;https://github.com/mlvc-lab/CycleGan_pytorch
General;https://github.com/mlvc-lab/CycleGan_pytorch
Computer Vision;https://github.com/yet124/yolov3-pytorch
Computer Vision;https://github.com/bowensong0312/darknet
Computer Vision;https://github.com/Deeplodocus/COCO-with-YOLO
General;https://github.com/alantancr/Hotel-Recommender
Natural Language Processing;https://github.com/alantancr/Hotel-Recommender
Natural Language Processing;https://github.com/ps2811/Bert-Multi-Label-Text-Classification-GitVersion
Computer Vision;https://github.com/astoff/dog-breed-app
Computer Vision;https://github.com/QuangBK/cStyleGAN
General;https://github.com/cffo/stylegan2-encoder
Computer Vision;https://github.com/cffo/stylegan2-encoder
Computer Vision;https://github.com/mehmetPazar/GraduationProject
General;https://github.com/mehmetPazar/GraduationProject
Computer Vision;https://github.com/hero9968/pix2pix-tensorflow
General;https://github.com/hero9968/pix2pix-tensorflow
Computer Vision;https://github.com/isrugeek/semcolour
General;https://github.com/isrugeek/semcolour
Natural Language Processing;https://github.com/Nimesh-Patel/text-to-text-transfer-transformer
Natural Language Processing;https://github.com/Nimesh-Patel/BERT
Computer Vision;https://github.com/ZhenJie-Zhang/darknet_shoe
General;https://github.com/ZhenJie-Zhang/darknet_shoe
Computer Vision;https://github.com/cloudnine148/PHC_2nd_SPC
General;https://github.com/cloudnine148/PHC_2nd_SPC
Natural Language Processing;https://github.com/Dongcf/Pytorch_Bert_Text_Classification
Natural Language Processing;https://github.com/SarangShaikh201/fastText
General;https://github.com/yongsheng268/OpenPose
General;https://github.com/ZyphonGT/TFLite-Frontier-Project-UPH
Computer Vision;https://github.com/ZyphonGT/TFLite-Frontier-Project-UPH
Computer Vision;https://github.com/liuqiang3/faster_rcnn
Computer Vision;https://github.com/Yang2446/pointnet
Computer Vision;https://github.com/DarkGeekMS/Tensorflow-GANs-Architectures-Implementation
Computer Vision;https://github.com/manashpratim/Flower_Recognition
Computer Vision;https://github.com/karan96/NewOne
General;https://github.com/karan96/NewOne
Computer Vision;https://github.com/xxnote/stunning-doodle
Computer Vision;https://github.com/alexismailov2/darknet
Computer Vision;https://github.com/hwillard98/htmlify-yolo-training
Computer Vision;https://github.com/CalvinXu17/yolov3
General;https://github.com/ivychill/insightface
General;https://github.com/santoshchaurasiyacs/StyleGANv2
Computer Vision;https://github.com/santoshchaurasiyacs/StyleGANv2
Computer Vision;https://github.com/hsfzxjy/swavx
Computer Vision;https://github.com/fi94/yolov3
Graphs;https://github.com/galkampel/HyperNetworks
Computer Vision;https://github.com/CoinCheung/SphereReID
Computer Vision;https://github.com/alexander-pv/maskrcnn_tf2
General;https://github.com/Xunpeng746/ACMo
Natural Language Processing;https://github.com/macournoyer/neuralconvo
Natural Language Processing;https://github.com/wchh127/yykf
General;https://github.com/wchh127/yykf
General;https://github.com/VITA-Group/AutoGAN
Computer Vision;https://github.com/liuky74/caffe_liuky74
Computer Vision;https://github.com/xzgz/caffe-ssd
Natural Language Processing;https://github.com/xingniu/sockeye
Computer Vision;https://github.com/He-jerry/DSSNet
General;https://github.com/Nimesh-Patel/BERT
Reinforcement Learning;https://github.com/halajadallah/RL-Quadcopter_project
Sequential;https://github.com/mozilla/TTS
General;https://github.com/mozilla/TTS
Computer Vision;https://github.com/chris-boson/fashion_mnist
General;https://github.com/chris-boson/fashion_mnist
General;https://github.com/rolux/stylegan2encoder
Computer Vision;https://github.com/rolux/stylegan2encoder
Computer Vision;https://github.com/nicolaffETHZ/Brain2Word_paper
Natural Language Processing;https://github.com/octanove/shiba
Computer Vision;https://github.com/MichalKacprzak99/reconstruction_particle_mass_spectra
General;https://github.com/RiS3-Lab/muse
General;https://github.com/shenweichen/DeepCTR-Torch
Computer Vision;https://github.com/aschethor/Unsupervised_Deep_Learning_of_Incompressible_Fluid_Dynamics
General;https://github.com/rebelosa/feature-importance-neural-networks
General;https://github.com/zaradana/Fast_BERT
Natural Language Processing;https://github.com/zaradana/Fast_BERT
General;https://github.com/DonghwanKIM0101/CS492I_CV
Reinforcement Learning;https://github.com/google-research/batch_rl
General;https://github.com/offscale/cdd-python
Computer Vision;https://github.com/javiergarciamolina/selfie-background-removal
General;https://github.com/The-AI-Summer/self-attention-cv
Natural Language Processing;https://github.com/The-AI-Summer/self-attention-cv
Computer Vision;https://github.com/The-AI-Summer/self-attention-cv
Audio;https://github.com/safakkbilici/Synthetic-Music-Generation-with-Deep-Neural-Networks
Computer Vision;https://github.com/safakkbilici/Synthetic-Music-Generation-with-Deep-Neural-Networks
Computer Vision;https://github.com/CPJKU/cca_layer
General;https://github.com/CPJKU/cca_layer
Reinforcement Learning;https://github.com/Suryavf/SelfDrivingCar
Computer Vision;https://github.com/chenwuperth/rgz_rcnn
Computer Vision;https://github.com/ZMpursue/dcgan_fake_face
Computer Vision;https://github.com/PeterTKovacs/zold137
General;https://github.com/PeterTKovacs/zold137
Audio;https://github.com/vincentherrmann/pytorch-wavenet
Sequential;https://github.com/vincentherrmann/pytorch-wavenet
Computer Vision;https://github.com/Vakihito/SentimentYoutube
General;https://github.com/Vakihito/SentimentYoutube
Computer Vision;https://github.com/mengweiren/segmentation-renormalized-harmonization
General;https://github.com/mengweiren/segmentation-renormalized-harmonization
Computer Vision;https://github.com/frazsaeed/darknet
Computer Vision;https://github.com/layumi/University1652-Baseline
General;https://github.com/DarkGeekMS/Tensorflow-GANs-Architectures-Implementation
Computer Vision;https://github.com/badrbmb/cities-watch
Computer Vision;https://github.com/pharikal/Breast-Cancer-Detection-Using-Deep-Learning
General;https://github.com/nnaisense/pgpelib
Natural Language Processing;https://github.com/JieyuZ2/TMN
General;https://github.com/Di-Is/stylegan2-ada-pytorch
Computer Vision;https://github.com/Di-Is/stylegan2-ada-pytorch
General;https://github.com/Neatware/SynaNN
Natural Language Processing;https://github.com/CLUEbenchmark/CLUE
General;https://github.com/LeeDoYup/FixMatch-pytorch
Computer Vision;https://github.com/zju3dv/NeuralRecon
General;https://github.com/NVlabs/SegFormer
Computer Vision;https://github.com/NVlabs/SegFormer
General;https://github.com/wangyuan249/Mymmt767
Computer Vision;https://github.com/wangyuan249/Mymmt767
General;https://github.com/microsoft/DeepSpeed
Reinforcement Learning;https://github.com/hepengli/multiagent-particle-envs
General;https://github.com/uclasystem/dorylus
Computer Vision;https://github.com/mlpc-ucsd/CoaT
Computer Vision;https://github.com/lnstadrum/fastaugment
Natural Language Processing;https://github.com/ABaldrati/MT-BERT
Computer Vision;https://github.com/hz-ants/FFB6D
Computer Vision;https://github.com/skokec/DAU-ConvNet-TF
General;https://github.com/pepe78/cifar_pytorch
Computer Vision;https://github.com/NaturalHistoryMuseum/semantic-segmentation
Computer Vision;https://github.com/Ars235/Novelty_Detection
Computer Vision;https://github.com/zhaozhijie1997/Unifed-Lane-and-Traffic-Sign-detection
General;https://github.com/amogh7joshi/plant-health-detection
Computer Vision;https://github.com/amogh7joshi/plant-health-detection
Reinforcement Learning;https://github.com/gijskoning/ReproducingCURL
General;https://github.com/amogh7joshi/media-vision
Computer Vision;https://github.com/amogh7joshi/media-vision
General;https://github.com/chaoxu0512/Pushbroom-satellite-image-SRGAN
Computer Vision;https://github.com/chaoxu0512/Pushbroom-satellite-image-SRGAN
Computer Vision;https://github.com/sducournau/caffe-segnet-cudnn7
General;https://github.com/felixgwu/img_classification_pk_pytorch
Computer Vision;https://github.com/felixgwu/img_classification_pk_pytorch
Computer Vision;https://github.com/princeton-vl/SimpleView
Computer Vision;https://github.com/robin-schneider/cicy-fourfolds
General;https://github.com/prasadji/Flower-Classifaction-with-Fine-Tuned-Mobilenet
Computer Vision;https://github.com/prasadji/Flower-Classifaction-with-Fine-Tuned-Mobilenet
General;https://github.com/xypan1232/iDeepE
Computer Vision;https://github.com/xypan1232/iDeepE
Natural Language Processing;https://github.com/han-shi/SparseBERT
General;https://github.com/han-shi/SparseBERT
General;https://github.com/kotu931226/classifier_transformer_pytorch
Natural Language Processing;https://github.com/kotu931226/classifier_transformer_pytorch
Computer Vision;https://github.com/jesse1029/Fake-Face-Images-Detection-Tensorflow
Computer Vision;https://github.com/huytranvan2010/SSD
Natural Language Processing;https://github.com/facebookresearch/poincare-embeddings
Computer Vision;https://github.com/salinasJJ/BBpose
Reinforcement Learning;https://github.com/dpoulopoulos/drl_collaborate_compete
Computer Vision;https://github.com/gmouzella/Efective_TensorFlow
General;https://github.com/gmouzella/Efective_TensorFlow
General;https://github.com/mpyrozhok/adamwr
Computer Vision;https://github.com/tgisaturday/dalle-lightning
Graphs;https://github.com/yshenaw/GF_CF
General;https://github.com/txyugood/tabnet
Natural Language Processing;https://github.com/wilile26811249/Fastformer-PyTorch
Computer Vision;https://github.com/sithu31296/semantic-segmentation
Natural Language Processing;https://github.com/Rishit-dagli/Fast-Transformer
General;https://github.com/sithu31296/semantic-segmentation
Computer Vision;https://github.com/karurb92/ldam_str_bn
General;https://github.com/karurb92/ldam_str_bn
General;https://github.com/nyak10/mwc
Computer Vision;https://github.com/nyak10/mwc
General;https://github.com/jesse1029/Fake-Face-Images-Detection-Tensorflow
General;https://github.com/TheConstant3/MobileNetV3-Keras
Computer Vision;https://github.com/TheConstant3/MobileNetV3-Keras
Computer Vision;https://github.com/arifromadhan19/rcnn-pneumonia
Computer Vision;https://github.com/justanhduc/involution
General;https://github.com/raisinglc/object_detection_SSD
Natural Language Processing;https://github.com/kaist-dmlab/BioNER
Reinforcement Learning;https://github.com/cipher982/ppo-exploration
Graphs;https://github.com/CoderPat/OpenGNN
General;https://github.com/EdenMelaku/Transfer-Learning-Pytorch-Implementation
Computer Vision;https://github.com/EdenMelaku/Transfer-Learning-Pytorch-Implementation
General;https://github.com/COMP6248-Reproducability-Challenge/CapturingHumanCategoryRepresentation
Computer Vision;https://github.com/liuzeyuMr/CycleGAN-TensorFlow-master
General;https://github.com/liuzeyuMr/CycleGAN-TensorFlow-master
Computer Vision;https://github.com/rbgirshick/fast-rcnn
General;https://github.com/sundogai/style-transfer
General;https://github.com/goldenbili/Bert_Test2
General;https://github.com/JeonMinkyu/MAML_Pytorch
Audio;https://github.com/funcwj/conv-tasnet
Computer Vision;https://github.com/liarba/caffe_dev
Reinforcement Learning;https://github.com/simoll/apo
Graphs;https://github.com/yashkotadia/GatedGCN-PATTERN
Computer Vision;https://github.com/T-C-J/GAN
General;https://github.com/T-C-J/GAN
General;https://github.com/ryanhoque/fabric-vsf
General;https://github.com/jeromerony/adversarial-library
Audio;https://github.com/yoyololicon/constant-memory-waveglow
General;https://github.com/mlvc-lab/Classification-NAS
Computer Vision;https://github.com/kawshik8/DL-project
General;https://github.com/kawshik8/DL-project
General;https://github.com/locuslab/breaking-poisoned-classifier
Computer Vision;https://github.com/AndreydeAguiarSalvi/yolo_compression
Computer Vision;https://github.com/nilesh0109/PedestrianTracking
General;https://github.com/luckyfarnon/StyleGAN22
Computer Vision;https://github.com/luckyfarnon/StyleGAN22
General;https://github.com/yuhsijen/Object-Detector
Computer Vision;https://github.com/yuhsijen/Object-Detector
Reinforcement Learning;https://github.com/pr-shukla/maddpg-keras
General;https://github.com/Actis92/lit-saint
Computer Vision;https://github.com/justld/EspnetV2_paddle
General;https://github.com/justld/EspnetV2_paddle
Sequential;https://github.com/justld/EspnetV2_paddle
Computer Vision;https://github.com/Camebush/real-time-yolov4-object-detection
Reinforcement Learning;https://github.com/syzhang092218-source/Confidence-Aware-Imitation-Learning
Natural Language Processing;https://github.com/prokopevaleksey/poincare-embeddings
Computer Vision;https://github.com/guptarohit994/ECE285_Graduate_Descent_SSD
General;https://github.com/jaingaurav3/GAN-Hacks
Computer Vision;https://github.com/taohu88/BayesianML
General;https://github.com/taohu88/BayesianML
General;https://github.com/loeweX/Greedy_InfoMax
General;https://github.com/TSLNIHAOGIT/bert_run
Natural Language Processing;https://github.com/TSLNIHAOGIT/bert_run
Computer Vision;https://github.com/nirajdevpandey/Object-detection-and-localization-using-SSD-
Natural Language Processing;https://github.com/threelittlemonkeys/transformer-pytorch
Computer Vision;https://github.com/Vooban/Hyperopt-Keras-CNN-CIFAR-100
General;https://github.com/Vooban/Hyperopt-Keras-CNN-CIFAR-100
Computer Vision;https://github.com/akjgskwi/mixup_chainer
General;https://github.com/linxi159/Tips-and-tricks-to-train-GANs
General;https://github.com/sfujim/TD3
Reinforcement Learning;https://github.com/sfujim/TD3
General;https://github.com/eaplatanios/symphony-mt
General;https://github.com/arnabgho/iSketchNFill
Reinforcement Learning;https://github.com/WittmannF/quadcopter-best-practices
General;https://github.com/jpjuvo/64-3D-RaSGAN
General;https://github.com/Lornatang/ESRGAN-PyTorch
Computer Vision;https://github.com/Lornatang/ESRGAN-PyTorch
Computer Vision;https://github.com/deepakHonakeri05/darknet
General;https://github.com/deepakHonakeri05/darknet
Computer Vision;https://github.com/LynnHo/CycleGAN-Tensorflow-2
General;https://github.com/LynnHo/CycleGAN-Tensorflow-2
Computer Vision;https://github.com/psmenon/DCGAN
Computer Vision;https://github.com/jpjuvo/64-3D-RaSGAN
Computer Vision;https://github.com/ahhan02/darknet-alex
Sequential;https://github.com/tdmeeste/SparseSeqModels
General;https://github.com/tdmeeste/SparseSeqModels
Reinforcement Learning;https://github.com/Guillaume-Cr/lunar_lander_per
Reinforcement Learning;https://github.com/puppetect/TradingBot-tensorflow
Computer Vision;https://github.com/rahulguptagzb09/Video-Object-Detection-Using-SSD
Computer Vision;https://github.com/polmonroig/faceGAN
Computer Vision;https://github.com/mathieuorhan/darknet
General;https://github.com/mathieuorhan/darknet
Computer Vision;https://github.com/singh-shakti94/Deep-Learning-Project
Computer Vision;https://github.com/Arthur-Shi/py-faster-rcnn
Computer Vision;https://github.com/ruotianluo/pytorch-faster-rcnn
General;https://github.com/titu1994/progressive-neural-architecture-search
Computer Vision;https://github.com/BBuf/Darknet
Computer Vision;https://github.com/bxck75/piss-ant-pix2pix
General;https://github.com/bxck75/piss-ant-pix2pix
General;https://github.com/b4nn3d/stylegan2encoder
Computer Vision;https://github.com/b4nn3d/stylegan2encoder
Computer Vision;https://github.com/dingwoai/FairMOT-BDD100K
General;https://github.com/deepmodeling/deepmd-kit
Computer Vision;https://github.com/deepmodeling/deepmd-kit
Computer Vision;https://github.com/hszhao/semseg
General;https://github.com/hszhao/semseg
Graphs;https://github.com/phanein/deepwalk
Computer Vision;https://github.com/princewang1994/R-FCN.pytorch
Computer Vision;https://github.com/EdwinAlegria/object_semantic_deeplabv3
General;https://github.com/DylanMuir/fmin_adam
Natural Language Processing;https://github.com/venkyr91193/Sentiment-Analysis-with-BERT
Sequential;https://github.com/devsisters/pointer-network-tensorflow
Reinforcement Learning;https://github.com/tegg89/magnet
Computer Vision;https://github.com/amirfaraji/LowDoseCTPytorch
Computer Vision;https://github.com/rickyHong/faster-rcnn-tensorflow-repl
General;https://github.com/satishjasthi/Densenet_smplified
Computer Vision;https://github.com/satishjasthi/Densenet_smplified
Computer Vision;https://github.com/cosmic-cortex/pytorch-UNet
Natural Language Processing;https://github.com/MostafaDehghani/bAbI-T2T
General;https://github.com/Jongchan/attention-module
General;https://github.com/ethancaballero/Restricted_Boltzmann_Machine__RBM
Computer Vision;https://github.com/Element-Research/dpnn
Computer Vision;https://github.com/alexklibisz/deep-calcium
Computer Vision;https://github.com/linxi159/Tips-and-tricks-to-train-GANs
Computer Vision;https://github.com/Adi-iitd/AI-Art
General;https://github.com/Adi-iitd/AI-Art
General;https://github.com/Kyubyong/transformer
Natural Language Processing;https://github.com/Kyubyong/transformer
Computer Vision;https://github.com/Kenneth-Wong/tf-faster-rcnn
Computer Vision;https://github.com/namepen/AI_school_proj
General;https://github.com/shahbuland/basic-gans
Computer Vision;https://github.com/shahbuland/basic-gans
Computer Vision;https://github.com/qilei123/DeformableConvV2_crop
General;https://github.com/shuaishuaij/Machine-Translation
Natural Language Processing;https://github.com/shuaishuaij/Machine-Translation
General;https://github.com/ahhan02/darknet-alex
Computer Vision;https://github.com/DeepVoltaire/AutoAugment
General;https://github.com/wuyangzhang/maskrcnn
Computer Vision;https://github.com/wuyangzhang/maskrcnn
Computer Vision;https://github.com/TheInfamousWayne/CheXNet
Computer Vision;https://github.com/sagieppel/Focusing-attention-of-Fully-convolutional-neural-networks-on-Region-of-interest-ROI-input-map-
Computer Vision;https://github.com/AndreyBesedin/ImageClassification
General;https://github.com/rakeshbm/QA-using-Torch
General;https://github.com/idealo/image-super-resolution
Computer Vision;https://github.com/idealo/image-super-resolution
Computer Vision;https://github.com/zuobinxiong/pix2pix-tensorflow
General;https://github.com/zuobinxiong/pix2pix-tensorflow
Computer Vision;https://github.com/schatty/dcgan-tf
Graphs;https://github.com/diningphil/CGMM
General;https://github.com/lucidrains/routing-transformer
Audio;https://github.com/basveeling/wavenet
Sequential;https://github.com/basveeling/wavenet
Natural Language Processing;https://github.com/huggingface/xlnet
Computer Vision;https://github.com/jaingaurav3/GAN-Hacks
Audio;https://github.com/swasun/VQ-VAE-Speech
Sequential;https://github.com/swasun/VQ-VAE-Speech
Computer Vision;https://github.com/swasun/VQ-VAE-Speech
Computer Vision;https://github.com/you-leee/deep-nn-examples
General;https://github.com/tingxueronghua/pytorch-classification-advprop
General;https://github.com/Lsdefine/attention-is-all-you-need-keras
Natural Language Processing;https://github.com/Lsdefine/attention-is-all-you-need-keras
General;https://github.com/iantimmis/DropBlock-Keras-Implementation
General;https://github.com/carpedm20/NTM-tensorflow
Sequential;https://github.com/carpedm20/NTM-tensorflow
General;https://github.com/Baichenjia/NMT-eager
Computer Vision;https://github.com/freeniliang/caffe-ssd
General;https://github.com/EdwinAlegria/object_semantic_deeplabv3
Natural Language Processing;https://github.com/IndicoDataSolutions/finetune
Computer Vision;https://github.com/AlliBalliBaba/PixFace
General;https://github.com/AlliBalliBaba/PixFace
Computer Vision;https://github.com/Banus/caffe-demo
Computer Vision;https://github.com/xiaoxd16/Palm
Sequential;https://github.com/IvKosar/text2speech
General;https://github.com/IvKosar/text2speech
Computer Vision;https://github.com/qfgaohao/pytorch-ssd
Computer Vision;https://github.com/AVAuco/ssd_people
Audio;https://github.com/NVIDIA/tacotron2
General;https://github.com/slundberg/shap
Natural Language Processing;https://github.com/PrashantRanjan09/Elmo-Tutorial
Computer Vision;https://github.com/onedayatatime0923/Cycle_Mcd_Gan
General;https://github.com/onedayatatime0923/Cycle_Mcd_Gan
Computer Vision;https://github.com/shuuchen/involution.pytorch
Computer Vision;https://github.com/lRomul/argus-tgs-salt
Computer Vision;https://github.com/franroldans/tfm-franroldan-wav2pix
General;https://github.com/franroldans/tfm-franroldan-wav2pix
Reinforcement Learning;https://github.com/JinTanda/MADDPG_env
General;https://github.com/ricsinaruto/NeuralChatbots-DataFiltering
Natural Language Processing;https://github.com/ricsinaruto/NeuralChatbots-DataFiltering
Sequential;https://github.com/Machine-Learning-Tokyo/Poetry-GAN
General;https://github.com/Machine-Learning-Tokyo/Poetry-GAN
Audio;https://github.com/csiki/v2a
Reinforcement Learning;https://github.com/austinsilveria/Banana-Collection-DQN
Computer Vision;https://github.com/ahmedabdel-hady/Space-Xplores-Nasaspaceapp2020
Computer Vision;https://github.com/ZhouKai90/face-detection-ssd-mxnet
General;https://github.com/dkalpakchi/ReproducingSCAPytorch
Reinforcement Learning;https://github.com/schroederdewitt/multiagent-particle-envs
Computer Vision;https://github.com/eecsdanny/AFAD_DCGAN
Computer Vision;https://github.com/DIUx-xView/xView2_first_place
Natural Language Processing;https://github.com/nguyenvulebinh/vietnamese-roberta
Computer Vision;https://github.com/IBM/BigLittleNet
Computer Vision;https://github.com/xiamenwcy/extended-caffe
Computer Vision;https://github.com/xggIoU/centernet_tensorflow_wilderface_voc
Computer Vision;https://github.com/Techyee/darknet_resource
General;https://github.com/Techyee/darknet_resource
General;https://github.com/polmonroig/faceGAN
General;https://github.com/facebookresearch/stochastic_gradient_push
Computer Vision;https://github.com/facebookresearch/stochastic_gradient_push
Computer Vision;https://github.com/Greeser/holyvk
General;https://github.com/Greeser/holyvk
General;https://github.com/wayalhruhi/gogle_bert
Natural Language Processing;https://github.com/wayalhruhi/gogle_bert
Natural Language Processing;https://github.com/tornermarton/bert-keras
Computer Vision;https://github.com/jkhadley/capstone-project
General;https://github.com/HaiFengZeng/clari_wavenet_vocoder
Sequential;https://github.com/HaiFengZeng/clari_wavenet_vocoder
Computer Vision;https://github.com/JagadishSivakumar/GlobalWheatDetection
General;https://github.com/tatp22/linformer-pytorch
Natural Language Processing;https://github.com/tatp22/linformer-pytorch
Natural Language Processing;https://github.com/bhavitvyamalik/bert
Natural Language Processing;https://github.com/Machine-Learning-Tokyo/Poetry-GAN
Reinforcement Learning;https://github.com/sdicastro/KOVA
Computer Vision;https://github.com/Ceachi/Project-Self-Driving-Car-Advanced-Lane-Lines
Reinforcement Learning;https://github.com/BY571/Soft-Actor-Critic-and-Extensions
Computer Vision;https://github.com/huanghoujing/person-reid-triplet-loss-baseline
